,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
z_player[369],0.928576,0.00922283,0.461311,0.460732,0.171287,0.920284,1.71478,2562.23,1029.21,1.00323
z_player[370],-0.64294,0.0109408,0.534143,0.537095,-1.47365,-0.663986,0.257586,2366.47,1162.61,1.00139
z_player[371],0.103791,0.0146466,0.789006,0.773213,-1.17515,0.0857725,1.43012,2909.96,1018.46,1.00225
z_player[372],0.266221,0.011511,0.502734,0.50045,-0.571408,0.254873,1.11371,1954.22,1038.44,1.0025
z_player[373],0.0463669,0.01321,0.719801,0.692852,-1.2036,0.0492134,1.19407,3120.1,1065.79,1.02033
z_player[374],-0.75619,0.0108932,0.559055,0.554719,-1.6802,-0.751387,0.158831,2694.2,1196.14,1.00287
z_player[375],1.59856,0.0119017,0.521997,0.505767,0.707314,1.59322,2.47496,2074.63,1231.88,1.00204
z_player[376],-0.31517,0.0126115,0.585162,0.57893,-1.2343,-0.324514,0.607388,2312.08,986.451,1.00329
z_player[377],-0.061759,0.0113957,0.518746,0.503295,-0.919093,-0.0669981,0.84084,2135.08,972.985,0.999186
z_player[378],0.381546,0.0103759,0.480692,0.47718,-0.375486,0.371056,1.19816,2307.09,996.057,1.00271
z_player[379],-0.0496844,0.0147454,0.646035,0.664999,-1.10351,-0.0542379,1.00574,1977.86,990.76,1.00753
z_player[380],0.231592,0.0115176,0.502032,0.505922,-0.605732,0.234806,1.03797,1935.99,617.313,1.00326
z_player[381],-0.860612,0.0116568,0.56125,0.562543,-1.80435,-0.86371,0.0644566,2483.33,1282.05,1.0022
z_player[382],0.297889,0.0121097,0.52419,0.521821,-0.572447,0.296651,1.19144,1822.63,1158.95,1.00562
z_player[383],-0.507002,0.0140911,0.719795,0.697155,-1.69333,-0.51461,0.686793,2645.09,1054.4,1.01782
z_player[384],0.393991,0.0100089,0.472341,0.494243,-0.347335,0.386226,1.14126,2228.77,1197.78,1.0002
z_player[385],-0.625892,0.0151317,0.795362,0.791155,-1.92455,-0.628808,0.739544,2834.19,1195.66,1.00112
z_player[386],0.344614,0.0162057,0.83717,0.833388,-1.03378,0.342728,1.70391,2784.86,1079.5,1.00115
