,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
drives_per_36[214],15.1914,0.107396,4.64545,3.97381,9.28629,14.4417,23.1123,2319.06,1194.03,0.999238
drives_per_36[215],7.08195,0.0343802,1.58984,1.51704,4.92089,6.86239,10.0117,2531.58,1116.55,1.00419
drives_per_36[216],11.7799,0.0445441,2.53895,2.27673,8.3504,11.3948,16.7168,4059.86,1191.11,0.999417
drives_per_36[217],0.965257,0.00669189,0.314247,0.27299,0.55608,0.911471,1.54721,2943.67,779.623,1.00901
drives_per_36[218],2.0915,0.0332182,1.53404,1.03582,0.567819,1.69046,4.9879,4470.66,1326.87,1.01199
drives_per_36[219],14.4199,0.0768303,3.13756,2.93258,10.1111,14.0707,20.036,2096.28,1038.36,1.01018
drives_per_36[220],2.71641,0.0552329,1.86631,1.19383,0.871432,2.22778,6.2103,2951.98,1142.54,0.999989
drives_per_36[221],13.2193,0.0534925,2.86302,2.65645,9.16616,12.8852,18.4965,3680.17,1186.82,1.00381
drives_per_36[222],10.1383,0.057873,2.68211,2.25945,6.60414,9.66601,15.2907,3299.4,1024.13,0.999408
drives_per_36[223],1.42905,0.00671553,0.322589,0.288381,1.00179,1.38784,2.01756,2994.12,1354.23,1.00042
drives_per_36[224],5.75392,0.0260399,1.25855,1.21028,3.99641,5.58782,8.08108,3193.52,924.071,1.0009
drives_per_36[225],8.06791,0.0799276,3.93351,3.25836,3.60357,7.17211,15.2867,4412.74,1332.83,1.00358
drives_per_36[226],10.7328,0.0528172,2.38491,2.29654,7.41184,10.4588,15.1301,2258.77,1189.58,1.00215
drives_per_36[227],6.28196,0.0414994,1.91386,1.64535,3.84549,5.93977,9.72217,2887.69,1110.41,1.00299
drives_per_36[228],17.1022,0.0772527,3.77297,3.57232,11.7705,16.6037,24.0096,2906.48,1140.3,1.00156
drives_per_36[229],4.22854,0.0381872,1.7667,1.49372,2.1149,3.8881,7.66015,2862.56,956.237,1.00108
drives_per_36[230],6.6461,0.0972784,4.1527,2.90448,2.40849,5.53314,14.6352,3417.42,1288.85,1.00476
drives_per_36[231],4.7023,0.0233269,1.06371,0.990014,3.1957,4.56024,6.6764,2629.33,944.503,1.00098
drives_per_36[232],2.40145,0.0368775,1.34436,0.98905,0.985888,2.06612,4.88293,2564.53,1080.42,0.999872
drives_per_36[233],12.2356,0.0500798,2.58414,2.4391,8.69724,11.9418,16.9194,3370.71,1216.17,1.00405
drives_per_36[234],6.0345,0.0460287,1.93708,1.66763,3.59912,5.67521,9.73779,2545.18,1035.4,0.999315
drives_per_36[235],4.6757,0.03421,1.51514,1.38313,2.79508,4.40027,7.52981,2729.83,1166.68,1.00123
drives_per_36[236],9.65266,0.133144,5.4966,3.83431,3.86534,8.31279,19.9734,3149.3,1194.78,1.00305
drives_per_36[237],6.7063,0.0279322,1.60836,1.50197,4.54963,6.48094,9.6569,4434.27,1166.86,1.00249
drives_per_36[238],1.72343,0.0120402,0.532761,0.467041,1.02777,1.64515,2.695,2738.92,1152.08,1.00192
drives_per_36[239],0.399508,0.00234397,0.116853,0.103382,0.24262,0.381516,0.611622,3964.11,1291.15,1.00101
drives_per_36[240],3.89886,0.0195463,0.910166,0.811442,2.65468,3.75938,5.54905,2526.23,1260.24,1.00205
drives_per_36[241],13.5242,0.0587525,2.97949,2.84244,9.41893,13.0645,18.9571,3314.06,1059.78,1.00605
drives_per_36[242],5.83517,0.0572596,2.77493,2.32272,2.60198,5.24483,11.2236,4091.42,1054.4,1.00155
drives_per_36[243],8.80445,0.111311,4.83082,3.60439,3.45149,7.5479,17.764,3262.36,1182.63,1.0046
