,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
post_touches_per_36[68],0.271235,0.00911133,0.349068,0.138035,0.0235536,0.144794,0.927239,1917.45,1140.36,0.999753
post_touches_per_36[69],0.025515,0.0013211,0.0539103,0.0139486,0.0025075,0.0150957,0.0780944,2179.73,1376.04,1.00091
post_touches_per_36[70],0.389288,0.00744148,0.243191,0.149433,0.160749,0.335615,0.784701,2064.35,996.917,1.0031
post_touches_per_36[71],5.16397,0.16983,5.52386,2.22424,1.23609,3.51802,16.5212,1720.55,1061.79,1.00177
post_touches_per_36[72],2.70307,0.0592425,2.28017,1.24382,0.827873,2.11735,6.52707,2000.83,1188.78,1.00348
post_touches_per_36[73],7.34813,0.109898,4.24036,2.91648,3.01233,6.27694,15.2676,2757.31,1054.87,1.00164
post_touches_per_36[74],1.94707,0.0285359,1.06747,0.799544,0.824207,1.67631,4.05464,2165.02,1239.57,1.00049
post_touches_per_36[75],0.0259805,0.000922978,0.0348884,0.0147024,0.00230301,0.0155903,0.0823252,2231.41,1252.48,1.00385
post_touches_per_36[76],0.460159,0.00791836,0.278662,0.191529,0.179783,0.389197,0.935573,1569.67,1101.17,1.00386
post_touches_per_36[77],0.276241,0.00346956,0.139491,0.100312,0.123508,0.24265,0.540894,2401.78,1043.56,0.998596
post_touches_per_36[78],2.92185,0.095052,2.88618,1.33598,0.763953,2.07583,7.65274,1337.37,1013.62,1.00161
post_touches_per_36[79],2.65581,0.0373188,1.38264,1.00872,1.15331,2.32408,5.10699,1936.37,1321.86,1.00304
post_touches_per_36[80],3.90655,0.0668931,2.36178,1.56362,1.5326,3.33607,8.63635,2112.41,1044.46,1.0
post_touches_per_36[81],7.37688,0.100412,3.84127,2.86007,3.25361,6.48074,14.3132,2053.95,1154.39,0.99931
post_touches_per_36[82],2.86009,0.0413267,1.61338,1.05798,1.22598,2.46911,5.82924,3074.24,1053.47,1.00581
post_touches_per_36[83],0.0603867,0.00115416,0.0425015,0.0276976,0.0195024,0.0492276,0.136999,1293.66,1483.47,1.0031
post_touches_per_36[84],0.0906697,0.00136626,0.0578626,0.0420134,0.030646,0.0765495,0.190563,2288.82,984.801,1.0001
post_touches_per_36[85],3.00709,0.048135,1.57304,1.11165,1.34181,2.60649,6.08624,1786.18,1087.75,0.999302
post_touches_per_36[86],1.42879,0.0205328,0.753168,0.573894,0.610948,1.2639,2.69618,1478.41,1335.15,1.00263
post_touches_per_36[87],0.180559,0.00637917,0.198506,0.0925565,0.0324601,0.124318,0.502791,1744.0,901.42,1.00019
post_touches_per_36[88],0.106575,0.00465731,0.178863,0.0525803,0.0085113,0.0537571,0.340232,2413.88,1325.08,1.0037
post_touches_per_36[89],0.0900651,0.00561593,0.193789,0.0385057,0.00392555,0.0357504,0.312417,2598.12,1262.39,0.998572
post_touches_per_36[90],0.0874506,0.00382905,0.127803,0.0442518,0.00925411,0.0497033,0.283595,1950.13,1116.97,1.00001
post_touches_per_36[91],6.52376,0.15646,4.49314,2.29918,2.94321,5.50189,12.7387,1839.5,859.056,1.00352
post_touches_per_36[92],0.465948,0.00501164,0.22309,0.179082,0.2094,0.412217,0.909305,2763.68,1167.09,1.00206
post_touches_per_36[93],0.163155,0.00202197,0.0848764,0.0655977,0.0689289,0.143547,0.319478,2126.1,1023.82,1.00247
post_touches_per_36[94],0.0188674,0.000469326,0.0173116,0.0105635,0.00302448,0.0138099,0.0517379,1622.65,1263.2,0.998923
post_touches_per_36[95],3.54924,0.0427012,1.73292,1.42155,1.59408,3.14216,6.79249,2421.97,1314.9,1.00004
post_touches_per_36[96],1.76175,0.0356417,1.09031,0.645984,0.767579,1.51351,3.59013,1648.69,930.56,1.00325
post_touches_per_36[97],0.022461,0.000498384,0.0214797,0.013122,0.00319972,0.016003,0.0684113,1752.03,771.989,1.00059
post_touches_per_36[98],1.64384,0.101792,3.11414,0.733026,0.192502,0.848051,5.18156,2043.56,750.318,1.00293
post_touches_per_36[99],0.0775867,0.001841,0.0746112,0.0415417,0.014663,0.0559824,0.207158,2084.41,1161.15,1.00069
post_touches_per_36[100],1.46237,0.0632139,2.22304,0.689899,0.208712,0.843915,4.32416,1954.08,1215.65,1.00183
post_touches_per_36[101],0.500637,0.0150765,0.46983,0.230622,0.127749,0.37486,1.2642,2478.12,923.34,1.00029
post_touches_per_36[102],0.0878469,0.0018853,0.0773495,0.043157,0.0196385,0.0656159,0.237593,2631.67,1199.11,1.00185
post_touches_per_36[103],0.176426,0.00402748,0.138475,0.0791502,0.054536,0.138629,0.41014,2236.77,1123.9,1.00135
post_touches_per_36[104],0.304925,0.00807986,0.292402,0.147786,0.0739166,0.221402,0.813795,1822.41,1198.54,1.00095
post_touches_per_36[105],2.03583,0.0375566,1.13878,0.792613,0.893588,1.76763,4.09687,1484.01,967.542,1.00361
post_touches_per_36[106],2.37252,0.0368758,1.23117,0.937915,1.04351,2.08177,4.80565,1822.29,1216.01,1.0026
post_touches_per_36[107],0.0750867,0.0013164,0.051612,0.0333572,0.0241819,0.060897,0.168568,2002.76,1062.61,1.00335
post_touches_per_36[108],0.97829,0.0303635,1.01387,0.47234,0.203458,0.662305,2.83516,1911.05,1337.46,1.00372
post_touches_per_36[109],0.262026,0.0052362,0.198105,0.115242,0.084596,0.209196,0.602323,2419.3,1070.16,0.999652
