nba_api_id,name,proj_mean,proj_sd,actual,actual_minutes,actual_games,proj_q05,proj_q25,proj_q75,proj_q95,error,abs_error,z_error,stat,test_season
203914,,1.901639344262295,1.5133287595318567,1.9583333333333333,1187.0,48.0,-0.5876351322916564,0.8808990959580576,2.922379592566532,4.390913820816246,0.05669398907103829,0.05669398907103829,0.03746310159900509,FG3M,2022-23
203915,,1.671641791044776,1.3968368996728477,2.2911392405063293,2728.0,79.0,-0.6260152252270914,0.7294753022154403,2.613808279874112,3.9692988073166435,0.6194974494615533,0.6194974494615533,0.44350020364342135,FG3M,2022-23
203920,,0.0,0.0,0.05,162.0,20.0,0.0,0.0,0.0,0.0,0.05,0.05,,FG3M,2022-23
203924,,1.9361702127659575,1.5379864775674683,2.2857142857142856,2244.0,63.0,-0.5936637441847714,0.8987983336467,2.973542091885215,4.466004169716687,0.3495440729483281,0.3495440729483281,0.22727382720632167,FG3M,2022-23
203925,,2.9285714285714284,1.7304639535412156,1.9189189189189189,1524.0,74.0,0.08213127139148257,1.7613734919078785,4.095769365234978,5.775011585751374,-1.0096525096525095,1.0096525096525095,-0.5834576950224014,FG3M,2022-23
203926,,2.1176470588235294,1.6810360950738612,1.921875,1312.0,64.0,-0.6474892139634649,0.9837882126962101,3.251505904950849,4.882783331610524,-0.19577205882352944,0.19577205882352944,-0.1164591643196856,FG3M,2022-23
203932,,1.16,1.103311967349805,0.8823529411764706,2056.0,68.0,-0.6548378550936944,0.4158160780225564,1.9041839219774435,2.9748378550936945,-0.27764705882352936,0.27764705882352936,-0.25164873312345876,FG3M,2022-23
203935,,1.676056338028169,1.5285347595218102,1.8852459016393444,1961.0,61.0,-0.8382304879092568,0.645059642730708,2.70705303332563,4.190343163965595,0.20918956361117536,0.20918956361117536,0.13685626859844433,FG3M,2022-23
203937,,0.5217391304347826,0.7594250079573344,0.6231884057971014,1955.0,69.0,-0.7274390651542367,0.009506962567560562,1.0339712983020046,1.770917326023802,0.10144927536231885,0.10144927536231885,0.13358695631474177,FG3M,2022-23
203939,,0.15853658536585366,0.39967617123724425,0.0,1458.0,76.0,-0.49889074870228933,-0.11104499213366756,0.42811816286537485,0.8159639194339967,-0.15853658536585366,0.15853658536585366,-0.39666259030425843,FG3M,2022-23
203944,,1.6666666666666667,1.627233026933654,2.831168831168831,2740.0,77.0,-1.0099689393365006,0.5690979899999171,2.764235343333416,4.343302272669834,1.1645021645021643,1.1645021645021643,0.715633314483878,FG3M,2022-23
203952,,2.1506849315068495,1.4498202271384502,2.4054054054054053,1190.0,37.0,-0.23412436011318727,1.1727811883019648,3.128588674711734,4.535494223126886,0.2547204738985558,0.2547204738985558,0.17569107474883597,FG3M,2022-23
203954,,1.3676470588235294,1.0637081263443096,1.0,2288.0,66.0,-0.3820464382002253,0.6501759276042927,2.085118190042766,3.117340555847284,-0.36764705882352944,0.36764705882352944,-0.3456277617122636,FG3M,2022-23
203991,,0.0,0.0,0.0,1726.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,,FG3M,2022-23
203992,,2.6825396825396823,1.434881099102357,2.7037037037037037,1507.0,54.0,0.3223037626262153,1.7147123811951426,3.650366983884222,5.042775602453149,0.021164021164021385,0.021164021164021385,0.014749668928848056,FG3M,2022-23
203994,,0.26785714285714285,0.5556673769137737,0.8269230769230769,1391.0,52.0,-0.6461601254283234,-0.1069405028711975,0.6426547885854832,1.1818744111426092,0.5590659340659341,0.5590659340659341,1.0061161718203366,FG3M,2022-23
203999,,1.3108108108108107,1.1217119459756764,0.8260869565217391,2322.0,69.0,-0.5342931691245794,0.5542161032502171,2.0674055183714044,3.155914790746201,-0.4847238542890716,0.4847238542890716,-0.43212863697145876,FG3M,2022-23
204001,,1.5294117647058822,1.2223410518586144,2.1076923076923078,2122.0,65.0,-0.48121703149635264,0.7049427252272469,2.3538808041845174,3.540040560908117,0.5782805429864255,0.5782805429864255,0.47309263000463636,FG3M,2022-23
204060,,1.7333333333333334,1.3717937825410136,1.8043478260869565,1039.0,46.0,-0.5231302595683798,0.8080584270094198,2.658608239657247,3.9897969262350466,0.07101449275362315,0.07101449275362315,0.05176761526217223,FG3M,2022-23
204456,,0.37037037037037035,0.8388704928078611,0.3466666666666667,1528.0,75.0,-1.0094877032492802,-0.1954477770285319,0.9361885177692726,1.750228443990021,-0.02370370370370367,0.02370370370370367,-0.02825669028405423,FG3M,2022-23
1626145,,1.095890410958904,1.271092963223687,1.5125,1939.0,80.0,-0.9949304042477385,0.23853820726452724,1.9532426146532809,3.1867112261655466,0.4166095890410959,0.4166095890410959,0.32775697851753505,FG3M,2022-23
1626149,,0.056338028169014086,0.2322144294558047,0.0,683.0,57.0,-0.3256314868428391,-0.10029060449892618,0.21296666083695437,0.43830754318086723,-0.056338028169014086,0.056338028169014086,-0.24261209047621393,FG3M,2022-23
1626153,,0.5714285714285714,0.9094326083734475,0.82,1225.0,50.0,-0.9244971260849124,-0.041983722919318955,1.1848408657764617,2.067354268942055,0.24857142857142855,0.24857142857142855,0.2733258366620561,FG3M,2022-23
