nba_api_id,name,position,games_in_2526_playoffs,actual_2526_po_mpg,rs_2425_mpg,projected_po_mpg,projected_PTS_per_game,actual_2526_po_PTS_per_game,projected_REB_per_game,actual_2526_po_REB_per_game,projected_AST_per_game,actual_2526_po_AST_per_game,projected_STL_per_game,actual_2526_po_STL_per_game,projected_BLK_per_game,actual_2526_po_BLK_per_game,projected_TOV_per_game,actual_2526_po_TOV_per_game,projected_FGA_per_game,actual_2526_po_FGA_per_game,projected_FG3A_per_game,actual_2526_po_FG3A_per_game,projected_FTA_per_game,actual_2526_po_FTA_per_game,projected_fantasy_points_simple
1630173,Precious Achiuwa,Forward,35,10.66095238095238,20.49122807017544,18.740106242258722,5.611268449623792,3.3428571428571434,4.968175633113283,2.142857142857143,0.6708335842097578,0.3142857142857143,0.6362777349800293,0.17142857142857146,0.6803544869418452,0.5428571428571428,0.6837405566973647,0.48571428571428565,4.91225712219968,2.8857142857142857,0.5122361932513293,0.5428571428571428,1.0873693630235095,0.8,15.84548569474263
1628997,Caleb Martin,Forward,21,25.757936507936506,27.066666666666666,24.753626635750646,6.676274369965757,9.285714285714285,3.5137696433564605,3.952380952380953,1.4677025690892274,1.1904761904761905,0.788803887053256,0.8095238095238096,0.47192842983108957,0.14285714285714288,1.0777777071496237,0.8571428571428572,5.784545797721783,7.0476190476190474,1.8563819077645394,3.857142857142857,1.9562142550239368,1.5714285714285716,15.798771039130765
1631119,Jaylin Williams,Forward,12,10.4,16.680851063829788,15.255353172436203,4.991644296454197,3.25,4.979846627620229,2.0833333333333335,1.7750490197271738,1.0,0.3612006698347472,0.6666666666666667,0.5697193348099648,0.5833333333333334,0.6449467662464504,0.5833333333333334,4.026267354307331,2.666666666666667,2.6401961237262666,2.1666666666666665,0.5733584985415361,0.08333333333333334,15.777847026876918
1629638,Nickeil Alexander-Walker,Guard,31,22.904301075268815,25.29268292682927,23.131242479821058,7.955405726200976,8.64516129032258,2.886985186511355,1.8387096774193548,1.890679753634198,2.064516129032258,0.47052193686898897,0.5806451612903225,0.382847559725115,0.29032258064516125,1.0456227537786527,1.2580645161290323,6.432429778275346,7.548387096774194,3.659573616419558,4.774193548387096,1.2926204198826663,1.225806451612903,15.770293316469559
1630175,Cole Anthony,Guard,12,12.804166666666667,18.417910447761194,16.843968422459543,7.935283346827488,3.9166666666666665,2.7199937031800587,1.8333333333333333,1.9819172947874177,1.25,0.5182764021034534,0.3333333333333333,0.4409973646701939,0.16666666666666666,1.3314231536883012,1.1666666666666667,6.939580546314404,4.583333333333333,2.638908348814684,1.583333333333333,1.5149785998776606,1.0833333333333335,15.718549879457324
1630172,Patrick Williams,Forward,5,30.560000000000002,24.984126984126984,22.84905484674614,7.581804360755655,11.8,3.3606271407404407,5.4,1.3683843501283026,0.7999999999999999,0.5879283630210604,1.0000000000000002,0.4689971973476666,0.6000000000000001,1.1822561583529034,1.4000000000000001,7.013218119418326,9.399999999999999,3.5016357760884516,4.2,1.1834240755611278,2.2,15.655653977589914
1630558,Davion Mitchell,Guard,11,25.604545454545452,27.37837837837838,25.038700354828325,6.70567187326503,10.0,2.016031368897832,1.6363636363636362,3.4103728970231204,3.3636363636363638,0.7508004095336516,0.8181818181818181,0.19964069887096617,0.1818181818181818,1.498069399899091,1.2727272727272727,5.507866775746826,7.909090909090908,2.312561822910562,3.7272727272727275,1.0196483568657586,1.1818181818181819,15.593722786791872
1627827,Dorian Finney-Smith,Forward,34,30.59754901960784,28.873015873015873,26.40561039785974,7.354082321651687,8.117647058823529,3.5024257542737924,4.852941176470589,0.9931821896092519,1.9999999999999996,0.7104134386504479,0.7941176470588236,0.33709173559363537,0.4117647058823529,0.7698412193925884,1.088235294117647,5.91230597276545,7.147058823529412,4.042329535631521,4.617647058823529,0.6416154626536236,0.5294117647058824,15.419440814533775
1630557,Corey Kispert,Forward,6,9.027777777777779,26.24590163934426,24.003001843557772,9.753398617939014,1.8333333333333333,2.6507042460996924,1.3333333333333335,1.1739087847676568,1.0,0.3289025473457981,0.33333333333333337,0.21191369265401738,0.0,0.9086650458404321,0.5,7.930979125705154,3.6666666666666665,4.3875969012101566,2.0,1.2958528688348592,0.5,15.408890564569145
203935,Marcus Smart,Guard,54,32.58395061728395,20.0,18.290857120012795,7.570378860523797,12.666666666666668,1.8917603264331895,3.9629629629629637,2.2288176784466454,4.814814814814814,0.885134796533545,1.4444444444444446,0.2444130614854108,0.48148148148148157,1.37552511994411,2.3333333333333335,6.472356051727209,10.111111111111112,3.3634332395105666,5.481481481481482,1.8757816761108879,3.0185185185185186,15.19683622402635
1628971,Bruce Brown,Guard,39,24.22991452991453,22.4390243902439,20.52144945172167,6.998287055390248,9.769230769230768,3.5733250610404688,3.871794871794872,1.4243686036347318,1.7948717948717947,0.6399098341418248,1.0769230769230769,0.22520444689712646,0.38461538461538464,0.8238239878256051,1.2051282051282053,6.453314290542474,7.358974358974359,1.602299799621536,2.282051282051282,1.42407334393853,2.051282051282051,15.194348889382155
1629637,Jaxson Hayes,Center,26,11.541666666666666,19.517857142857142,17.849916814441055,5.77174903523073,3.846153846153846,4.291180542053063,2.576923076923077,0.7200570874667076,0.38461538461538464,0.42716670125748923,0.11538461538461539,0.8408973186819488,0.42307692307692313,0.6650190890735082,0.6538461538461537,3.40976956532766,2.4230769230769234,0.04344860567756811,0.15384615384615385,1.5719578835013779,1.6153846153846154,15.140424287639272
203484,Kentavious Caldwell-Pope,Guard,47,32.57127659574468,29.584415584415584,27.05621592168126,7.376002090121588,8.957446808510639,1.9606881016748023,2.8936170212765955,1.2279343435168932,1.7872340425531914,0.9921291125980394,1.297872340425532,0.40770779087609654,0.44680851063829785,0.6973561695147148,0.7021276595744681,6.04945664423399,7.595744680851063,3.4758884542054482,4.702127659574469,1.108244890038077,1.3191489361702127,15.072883868314387
1628379,Luke Kennard,Guard,31,21.761827956989247,22.630769230769232,20.696808325799093,7.478350547515662,7.806451612903227,2.5150711006554065,2.806451612903226,2.2995987620952683,1.5161290322580647,0.5935815203578014,0.6774193548387096,0.07102601786755529,0.0967741935483871,0.959340596473841,0.8064516129032258,5.677695634960223,5.774193548387097,3.256640105555567,2.806451612903226,0.7877063679962947,1.064516129032258,14.980316029647284
1629018,Gary Trent Jr.,Guard,16,32.69479166666667,25.56756756756757,23.382636264232573,9.39706398566392,14.625,2.028103413022969,1.9375000000000004,0.8173620992865331,1.0625,0.7508004095336515,1.4375,0.04991017471774155,0.1875,0.4915540218418893,0.6875,7.602244688373245,11.812500000000002,4.745683740854377,6.687499999999999,1.1167577241863071,2.25,14.96740896113357
1631243,Mouhamed Gueye,Forward,6,8.411111111111111,16.12121212121212,14.743539375525463,5.037893453332178,1.6666666666666667,3.762819571853221,1.6666666666666667,0.5688225267762078,0.6666666666666666,0.6547384042734535,0.16666666666666666,0.9233382322782185,0.0,0.3936688053712099,0.16666666666666666,4.437009560752505,2.3333333333333335,1.990736114681302,1.6666666666666667,1.1432420970919113,0.3333333333333333,14.747071834004162
1630541,Moses Moody,Guard,30,12.102222222222222,22.324324324324323,20.416551325852115,8.25664359905422,5.2,2.281616339650839,1.9333333333333331,0.9019167992127259,0.7666666666666667,0.6152392244789643,0.4,0.38680385406249695,0.23333333333333334,0.6319980280824289,0.23333333333333334,6.5724124550928495,4.166666666666667,3.6935229114732664,2.2666666666666666,1.6144432317041175,1.0333333333333334,14.72158961299627
