,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
mpg_at_27[43],17.1401,0.45092,1.03986,1.11403,15.3854,17.1522,18.8561,8.97706,800.0,1.36245
mpg_at_27[44],17.8009,0.487677,1.17095,1.20291,15.988,17.7523,19.78,9.99186,800.0,1.31585
mpg_at_27[45],17.7857,0.489022,1.22742,1.25354,15.8919,17.7727,19.887,10.1042,800.0,1.30947
mpg_at_27[46],16.515,0.360038,1.16913,1.27289,14.7208,16.5448,18.5028,15.1332,800.0,1.20085
mpg_at_27[47],17.8246,0.488003,1.17996,1.28037,16.0786,17.7392,19.7758,10.4205,800.0,1.29414
mpg_at_27[48],17.1137,0.467515,1.05949,1.05939,15.3489,17.1669,18.8409,9.04588,800.0,1.36577
mpg_at_27[49],17.8885,0.508968,1.19738,1.23019,15.9958,17.8523,19.9195,9.37073,800.0,1.34415
mpg_at_27[50],17.8513,0.460015,1.13201,1.15161,16.1455,17.8094,19.8331,10.5025,800.0,1.29027
mpg_at_27[51],17.8983,0.458865,1.15903,1.16718,16.2217,17.8,20.0042,11.3141,800.0,1.26219
mpg_at_27[52],17.8733,0.473689,1.18238,1.21536,15.929,17.846,19.8946,10.3415,800.0,1.2954
mpg_at_27[53],17.1507,0.462643,1.06622,1.20446,15.4133,17.2081,18.7982,9.73751,800.0,1.33466
mpg_at_27[54],17.8822,0.489152,1.17744,1.2502,16.0042,17.8445,19.8773,10.0834,800.0,1.30839
mpg_at_27[55],17.8627,0.469947,1.12739,1.16525,16.1906,17.7651,19.8024,10.1204,800.0,1.30392
mpg_at_27[56],17.072,0.453883,1.06869,1.12796,15.3121,17.1138,18.7942,9.3248,800.0,1.3403
mpg_at_27[57],17.1573,0.474279,1.06256,1.12218,15.2778,17.2321,18.8162,8.98922,800.0,1.37201
mpg_at_27[58],17.8271,0.459821,1.15553,1.25939,16.0467,17.758,19.7987,10.9911,800.0,1.27405
mpg_at_27[59],17.8525,0.466341,1.16856,1.24635,16.0376,17.8501,19.8743,10.5896,800.0,1.28402
mpg_at_27[60],17.8739,0.464173,1.14676,1.21469,16.211,17.7641,19.8319,10.7178,800.0,1.27793
mpg_at_27[61],17.7854,0.485289,1.2006,1.25828,15.7773,17.7799,19.8287,10.1972,800.0,1.30307
mpg_at_27[62],17.8565,0.460977,1.13824,1.14635,16.1694,17.7388,19.7736,11.0053,800.0,1.26982
mpg_at_27[63],17.8028,0.478944,1.17195,1.24057,15.913,17.8378,19.7046,10.3689,800.0,1.29518
mpg_at_27[64],17.8734,0.482151,1.18214,1.19557,15.88,17.8225,19.881,10.3059,800.0,1.29634
mpg_at_27[65],17.8234,0.480878,1.1668,1.20491,15.9765,17.7488,19.7708,9.90289,800.0,1.3142
mpg_at_27[66],17.1032,0.454711,1.07094,1.12826,15.3225,17.164,18.7699,9.01784,800.0,1.35698
mpg_at_27[67],16.5979,0.393548,1.13955,1.18141,14.7009,16.6098,18.4949,14.6438,114.621,1.20637
