coc_number,year,rent_coc,income_coc,homeless_per_10k,unsheltered_per_10k,total_population
PA-500,2017,969.0,39759.0,36.49504018749463,6.128448694755817,1559938.0
PA-500,2018,1032.0,46116.0,37.10403875025803,6.9425836155026674,1559938.0
PA-500,2019,1079.0,47474.0,36.76428165734792,6.23742738493453,1559938.0
PA-500,2021,1181.0,52899.0,27.578019126401177,4.4873578308881505,1559938.0
PA-500,2022,1281.0,56517.0,28.77678471836701,5.051482815342661,1559938.0
PA-500,2023,1390.0,60302.0,30.289665358495014,4.525820898010049,1559938.0
PA-500,2024,1500.0,60521.0,33.276963571629125,6.256658918495479,1559938.0
PA-501,2012,836.0,52228.0,14.193159338436988,2.132650885050117,271962.0
PA-501,2013,835.0,53816.0,14.340238709819753,1.7649524565932004,271962.0
PA-501,2014,827.0,52975.0,14.560857766893905,1.4340238709819755,271962.0
PA-501,2015,873.0,54232.0,14.781476823968054,0.5883174855310669,271962.0
PA-501,2016,900.0,60331.0,15.921341952184497,1.5811032423647422,271962.0
PA-501,2017,935.0,61622.0,16.91412770901817,2.5738889991984175,271962.0
PA-501,2018,920.0,57814.0,16.362580066332796,1.2869444995992088,271962.0
PA-501,2019,953.0,60733.0,15.369794309499122,1.7649524565932004,271962.0
PA-501,2021,1052.0,66454.0,13.16360373875762,1.3237143424449003,271962.0
PA-501,2022,1083.0,67424.0,15.55364352372758,2.3532699421242675,271962.0
PA-501,2023,1244.0,74170.0,12.979754524529163,0.8457063854509085,271962.0
PA-501,2024,1265.0,72737.0,14.046079967054222,2.0591111993587337,271962.0
PA-502,2012,930.0,61065.0,10.741291373533741,0.6757766095931825,562316.0
PA-502,2013,973.0,64822.0,9.709842864154675,0.8002617745182424,562316.0
PA-502,2014,969.0,62993.0,9.051849849550786,0.835828964496831,562316.0
PA-502,2015,1001.0,67584.0,7.753647415332304,1.0670156993576565,562316.0
PA-502,2016,1027.0,67950.0,7.220139565653477,0.6224258246252997,562316.0
PA-502,2017,1038.0,73854.0,8.055968530150308,0.7113437995717711,562316.0
PA-502,2018,1026.0,72045.0,7.362408325567831,0.9425305344325966,562316.0
PA-502,2019,1089.0,77339.0,7.11343799571771,0.8536125594861252,562316.0
PA-502,2021,1208.0,78220.0,4.961623002013103,0.8891797494647138,562316.0
PA-502,2022,1246.0,83960.0,5.957504321413582,0.8180453695075367,562316.0
PA-502,2023,1307.0,84085.0,6.402094196145939,0.6224258246252997,562316.0
PA-502,2024,1416.0,90088.0,10.225567118844207,1.9028446638544874,562316.0
PA-503,2012,625.0,42370.0,5.5813895151403035,0.15678060435787367,318917.0
PA-503,2013,684.0,45190.0,5.173759943809832,0.3762734504588969,318917.0
PA-503,2014,723.0,44311.0,6.02037520734235,0.3762734504588969,318917.0
PA-503,2015,746.0,50301.0,5.455965031654004,0.5016979339451958,318917.0
PA-503,2016,701.0,46580.0,5.29918442729613,0.28220508784417264,318917.0
PA-503,2017,749.0,51332.0,5.455965031654004,0.09406836261472422,318917.0
PA-503,2018,789.0,54433.0,5.173759943809832,0.18813672522944844,318917.0
PA-503,2019,810.0,53972.0,5.142403822938256,0.21949284610102313,318917.0
PA-503,2021,866.0,60020.0,4.327144680277314,0.0,318917.0
PA-503,2022,954.0,59603.0,4.70341813073621,0.0,318917.0
PA-503,2023,1058.0,60380.0,4.327144680277314,0.03135612087157474,318917.0
PA-503,2024,1100.0,67192.0,5.236472185552981,0.21949284610102313,318917.0
PA-504,2012,1127.0,76953.0,5.135584328991171,0.2819055836916394,815876.0
PA-504,2013,1113.0,76919.0,5.687138731866116,0.15933793860831794,815876.0
PA-504,2014,1160.0,79495.0,5.368462854649481,0.07354058704999289,815876.0
PA-504,2015,1214.0,83254.0,5.258151974074491,0.036770293524996445,815876.0
PA-504,2016,1218.0,84113.0,4.878192274316195,0.24513529016664296,815876.0
PA-504,2017,1246.0,87304.0,3.7995969975829658,0.23287852565831083,815876.0
PA-504,2018,1257.0,90122.0,3.566718471924655,0.24513529016664296,815876.0
PA-504,2019,1324.0,92302.0,3.0151640690497086,0.23287852565831083,815876.0
PA-504,2021,1428.0,102896.0,3.1990155366746906,0.4902705803332859,815876.0
PA-504,2022,1560.0,106811.0,6.96184224073266,0.44124352229995734,815876.0
PA-504,2023,1674.0,106748.0,4.375664929474577,1.3482440959165365,815876.0
PA-504,2024,1732.0,111855.0,5.723909025391114,1.2379332153415468,815876.0
PA-505,2012,1141.0,82442.0,13.495355722733912,0.4687243666361996,512028.0
PA-505,2013,1171.0,83633.0,12.518846625575165,0.8397978235565242,512028.0
PA-505,2014,1208.0,85373.0,13.260993539415814,0.7616770957838244,512028.0
PA-505,2015,1267.0,90503.0,11.95247134922309,0.29295272914762477,512028.0
PA-505,2016,1209.0,92407.0,10.89784152429164,0.09765090971587491,512028.0
PA-505,2017,1250.0,96656.0,11.288445163155139,0.4687243666361996,512028.0
PA-505,2018,1272.0,99119.0,11.307975345098315,0.2538923652612748,512028.0
PA-505,2019,1393.0,102016.0,10.311936065996392,0.39060363886349964,512028.0
PA-505,2021,1536.0,109601.0,6.3863694954182195,0.0,512028.0
PA-505,2022,1625.0,117232.0,7.8511331411563425,0.4491941846930246,512028.0
PA-505,2023,1719.0,120903.0,8.515159327224293,0.5663752763520745,512028.0
PA-505,2024,1839.0,131424.0,4.1599287538962715,0.3710734569203247,512028.0
PA-506,2012,817.0,52022.0,8.210636638275574,0.4105318319137787,414097.0
PA-506,2013,826.0,56043.0,11.301699843273436,0.3139361067575954,414097.0
PA-506,2014,864.0,56059.0,14.585954498583666,0.2656382441795038,414097.0
PA-506,2015,865.0,56122.0,13.547550453154695,0.09659572515618321,414097.0
PA-506,2016,904.0,59286.0,12.581593201592863,0.07244679386713741,414097.0
PA-506,2017,864.0,61058.0,12.89552930835046,0.3139361067575954,414097.0
PA-506,2018,909.0,62564.0,13.571699384443741,0.2656382441795038,414097.0
PA-506,2019,936.0,67708.0,14.416911979560345,0.24148931289045802,414097.0
PA-506,2021,1031.0,68658.0,12.388401751280497,0.16904251902332063,414097.0
PA-506,2022,1109.0,72070.0,13.837337628623246,1.0384040454289696,414097.0
PA-506,2023,1219.0,75675.0,13.378507934131376,1.2074465644522903,414097.0
PA-506,2024,1195.0,78074.0,18.377336710963856,5.602552059058627,414097.0
PA-508,2012,659.0,43053.0,12.206228932518334,1.0328347558284743,213006.0
PA-508,2013,674.0,45295.0,11.830652657671614,0.23473517177919873,213006.0
PA-508,2014,730.0,45265.0,13.473798860126006,0.23473517177919873,213006.0
PA-508,2015,761.0,48518.0,10.93865900491066,0.46947034355839745,213006.0
PA-508,2016,720.0,47475.0,11.361182314113217,0.5164173779142371,213006.0
PA-508,2017,771.0,49172.0,9.248565768100429,0.6572584809817564,213006.0
PA-508,2018,797.0,53302.0,7.464578462578518,0.23473517177919873,213006.0
PA-508,2019,792.0,53826.0,8.732148390186191,0.42252330920255765,213006.0
PA-508,2021,819.0,62136.0,7.746260668713557,0.3755762748467179,213006.0
PA-508,2022,940.0,61372.0,8.82604245889787,0.6103114466259166,213006.0
PA-508,2023,1069.0,56002.0,10.9856060392665,1.6431462024543908,213006.0
PA-508,2024,1041.0,67926.0,8.544360252762834,2.3004046834361476,213006.0
PA-509,2012,772.6988457459641,51023.9925130575,5.64345901518419,0.42197096517644345,3104479.0
PA-509,2013,802.3763678435226,52094.73455896484,6.70321815673419,1.0211053126788747,3104479.0
PA-509,2014,833.1436661096977,53761.011287922986,6.509949012378567,0.7569708153928566,3104479.0
PA-509,2015,845.7526567898916,54757.89688899955,7.762977298284189,1.3399994008656524,3104479.0
PA-509,2016,860.3691627430143,56858.67045234893,8.371775103004401,1.9423549007740106,3104479.0
PA-509,2017,860.5973868093025,57818.658779650614,6.989900720861697,1.304566724400455,3104479.0
PA-509,2018,892.7287345753906,59603.846280880214,6.435862507042245,1.114518732450759,3104479.0
PA-509,2019,928.0966575671602,62544.59406406557,5.936583884123552,1.0855283607974155,3104479.0
PA-509,2021,970.4446320665472,68664.16874396376,4.496728758674161,0.0,3104479.0
PA-509,2022,1038.233123397791,69942.97364413603,7.376439009572943,1.0114418554610936,3104479.0
PA-509,2023,1115.325042883704,72116.16184529879,6.519612469596348,0.9244707405010631,3104479.0
PA-509,2024,1184.1662516266954,76725.66556134552,7.286246742206986,1.5848069837161083,3104479.0
PA-510,2012,877.0,54776.0,10.541914426666166,0.1688206936654724,533110.0
PA-510,2013,896.0,56922.0,9.716568813190523,0.18757854851719158,533110.0
PA-510,2014,894.0,57403.0,9.341411716156141,0.11254712911031495,533110.0
PA-510,2015,941.0,59262.0,7.090469133949842,0.18757854851719158,533110.0
PA-510,2016,957.0,61335.0,6.67779632721202,0.1313049839620341,533110.0
PA-510,2017,977.0,63407.0,6.02127140740185,0.4877042261446981,533110.0
PA-510,2018,975.0,66277.0,7.615689069797978,0.3001256776275065,533110.0
PA-510,2019,1046.0,67376.0,7.915814747425484,0.2250942582206299,533110.0
PA-510,2021,1139.0,75688.0,7.390594811577348,0.0,533110.0
PA-510,2022,1240.0,82691.0,8.853707490011443,0.37515709703438316,533110.0
PA-510,2023,1329.0,80067.0,9.866631652004276,2.00709046913395,533110.0
PA-510,2024,1449.0,85802.0,11.198439346476338,2.288458291909737,533110.0
PA-511,2012,1079.0,75471.0,7.313723611510333,0.8144102711507138,626220.0
PA-511,2013,1082.0,73594.0,7.201941809587685,0.6547219826897895,626220.0
PA-511,2014,1131.0,77917.0,7.856663792277475,0.447127207690588,626220.0
PA-511,2015,1173.0,80575.0,7.776819648047012,0.6068154961515123,626220.0
PA-511,2016,1149.0,79936.0,8.463479288428987,0.4790648653827728,626220.0
PA-511,2017,1175.0,84749.0,8.160071540353231,0.7824726134585289,626220.0
PA-511,2018,1267.0,88569.0,6.339625051898694,0.30340774807575616,626220.0
PA-511,2019,1257.0,93767.0,5.732809555747181,0.335345405767941,626220.0
PA-511,2021,1326.0,100144.0,4.503209734598064,0.3672830634601258,626220.0
PA-511,2022,1508.0,105398.0,6.818689917281466,0.447127207690588,626220.0
PA-511,2023,1612.0,107221.0,5.110025230749577,1.0699115326881925,626220.0
PA-511,2024,1641.0,112678.0,6.499313340359619,1.453163424994411,626220.0
PA-512,2012,795.0,55648.0,6.445697270111029,0.5674029287069569,440604.0
PA-512,2013,834.0,57065.0,6.30952056722136,0.6808835144483482,440604.0
PA-512,2014,856.0,58587.0,6.854227378780038,0.6808835144483482,440604.0
PA-512,2015,890.0,58409.0,7.830160416156004,0.998629154524244,440604.0
PA-512,2016,884.0,62462.0,8.284082759121569,1.6114243175277572,440604.0
PA-512,2017,954.0,63519.0,6.5364817387041425,1.0213252716725223,440604.0
PA-512,2018,930.0,65239.0,7.35354195604216,0.748971865893183,440604.0
PA-512,2019,950.0,69172.0,7.2854536045973255,0.7262757487449046,440604.0
PA-512,2021,1037.0,72949.0,5.37897976414195,0.4085301086690089,440604.0
PA-512,2022,1088.0,80130.0,8.125209939083621,2.2015233633829925,440604.0
PA-512,2023,1149.0,81362.0,7.535110893228386,1.5660320832312007,440604.0
PA-512,2024,1203.0,81453.0,8.874181804976805,1.7249049032691486,440604.0
PA-600,2012,742.0,50884.0,11.183718586429988,0.4551513378198251,1230360.0
PA-600,2013,760.0,51424.0,12.126532071913912,0.7396209239572158,1230360.0
PA-600,2014,788.0,52400.0,12.784875971260444,0.8777918657953769,1230360.0
PA-600,2015,810.0,54467.0,11.573848304561267,0.3088526935205956,1230360.0
PA-600,2016,819.0,56140.0,9.39562404499496,0.39012971813127867,1230360.0
PA-600,2017,862.0,58625.0,9.306219317923208,0.43076823043662016,1230360.0
PA-600,2018,880.0,59899.0,6.363991027016484,0.4551513378198251,1230360.0
PA-600,2019,911.0,64871.0,6.290841704866868,0.39012971813127867,1230360.0
PA-600,2021,972.0,69091.0,5.624370103059268,0.5283006599694398,1230360.0
PA-600,2022,1061.0,72031.0,7.152378165740108,0.853408758412172,1230360.0
PA-600,2023,1154.0,76615.0,8.33902272505608,1.2597938814655874,1230360.0
PA-600,2024,1191.0,81071.0,9.460645664683506,1.3735817159205437,1230360.0
PA-601,2012,620.2980516634403,47820.005802584295,6.331064461432447,0.38090269321289116,1732726.0
PA-601,2013,642.7441304800965,48711.88881080076,6.752365925137616,0.6348378220214853,1732726.0
PA-601,2014,663.0612155912733,49554.95370969748,6.35414947314232,0.32319016393821065,1732726.0
PA-601,2015,681.7161282546659,52042.67737393431,5.782795433322983,0.37513144028542306,1732726.0
PA-601,2016,682.7318738154247,53235.94164494426,5.690455386483495,0.39821645199529526,1732726.0
PA-601,2017,680.6387079879036,55552.15070867667,4.830538700290756,0.36358893443048695,1732726.0
PA-601,2018,733.3896442760681,56239.449887845185,4.3168971897461,0.21930761124378578,1732726.0
PA-601,2019,739.635440729175,58078.35969588249,4.195700878269271,0.19622259953391363,1732726.0
PA-601,2021,753.9094441871637,61689.232558758304,3.4800655152632323,0.15005257611416925,1732726.0
PA-601,2022,803.6852963089458,65592.26010669803,4.241870901689015,0.0,1732726.0
PA-601,2023,868.4435040279633,68220.62811135848,4.213014637051675,0.2827913934459343,1732726.0
PA-601,2024,903.6100607207144,72020.9522508142,4.466949765860269,0.2827913934459343,1732726.0
PA-603,2012,630.0,47083.0,6.500989923465619,0.29549954197570993,169205.0
PA-603,2013,608.0,49937.0,5.318991755562779,0.17729972518542597,169205.0
PA-603,2014,655.0,51222.0,5.614491297538488,0.11819981679028398,169205.0
PA-603,2015,622.0,50128.0,7.091989007417038,0.4136993587659939,169205.0
PA-603,2016,669.0,55221.0,7.7420879997636005,0.35459945037085194,169205.0
PA-603,2017,691.0,54923.0,5.791791022723915,0.5909990839514199,169205.0
PA-603,2018,657.0,54660.0,6.914689282231613,0.35459945037085194,169205.0
PA-603,2019,729.0,60672.0,7.2692887326024636,0.35459945037085194,169205.0
PA-603,2021,751.0,65003.0,8.155787358529595,0.11819981679028398,169205.0
PA-603,2022,884.0,67350.0,6.087290564699625,0.35459945037085194,169205.0
PA-603,2023,840.0,66768.0,4.136993587659939,0.05909990839514199,169205.0
PA-603,2024,882.0,73877.0,5.96909074790934,0.7682988091368459,169205.0
PA-605,2012,656.0,46563.0,15.727269796118696,1.6479599330784964,279133.0
PA-605,2013,697.0,44292.0,15.58396893237274,1.862911228697431,279133.0
PA-605,2014,694.0,45560.0,14.616688102087535,1.6837851490149855,279133.0
PA-605,2015,701.0,47386.0,14.688338533960515,0.573203454983825,279133.0
PA-605,2016,703.0,48964.0,13.506106408056374,0.3582521593648906,279133.0
PA-605,2017,719.0,50614.0,13.219504680564462,0.2866017274919125,279133.0
PA-605,2018,761.0,48007.0,12.037272554660325,0.14330086374595624,279133.0
PA-605,2019,756.0,51818.0,12.753776873390104,0.21495129561893433,279133.0
PA-605,2021,784.0,56851.0,9.099604847868221,0.0,279133.0
PA-605,2022,812.0,56094.0,10.67591434907374,0.8239799665392482,279133.0
PA-605,2023,894.0,60663.0,13.29115511243744,1.4330086374595623,279133.0
PA-605,2024,888.0,63322.0,16.264648035166033,2.722716411173168,279133.0
PR-502,2012,,,,,
PR-502,2013,,,,,
PR-502,2014,,,,,
PR-502,2015,,,,,
PR-502,2016,,,,,
PR-502,2017,,,,,
PR-502,2018,,,,,
PR-502,2019,,,,,
PR-502,2021,,,,,
PR-502,2022,,,,,
PR-502,2023,,,,,
PR-502,2024,,,,,
PR-503,2012,,,,,
PR-503,2013,,,,,
PR-503,2014,,,,,
PR-503,2015,,,,,
PR-503,2016,,,,,
PR-503,2017,,,,,
PR-503,2018,,,,,
PR-503,2019,,,,,
PR-503,2021,,,,,
PR-503,2022,,,,,
PR-503,2023,,,,,
PR-503,2024,,,,,
RI-500,2012,896.4600408730777,54283.09298725064,12.110108099547555,0.26553095284834105,1054491.0
RI-500,2013,937.9088957199057,55661.865002279774,13.124815669360858,1.1095400529734252,1054491.0
RI-500,2014,942.9634156401916,54886.857123404625,11.285065496054495,0.18966496632024363,1054491.0
RI-500,2015,948.2100209091614,57093.779648614895,10.535888879089532,0.3413969393764385,1054491.0
RI-500,2016,967.6004919795226,59056.94867371017,11.000568046574129,0.3508801876924507,1054491.0
RI-500,2017,962.6023743305561,64442.793953263346,11.190233012894373,0.6543441338048405,1054491.0
RI-500,2018,1024.6215972383327,64912.47320222948,10.441056395929412,0.4836456641166212,1054491.0
RI-500,2019,1078.2671231657107,69729.96652131504,10.00482697339285,0.6733106304368648,1054491.0
RI-500,2021,1156.415384114733,72887.54082822226,12.015275616387433,1.7164679451982048,1054491.0
RI-500,2022,1257.269735492738,81555.59284877715,14.955082594351207,2.3518455823710207,1054491.0
RI-500,2023,1365.9133418825731,84890.96755018375,17.164679451982046,3.1674049375480684,1054491.0
RI-500,2024,1425.8293105672105,83707.43660248004,23.158092387701746,5.064054600750505,1054491.0
SC-500,2012,954.8405812674469,50708.70275497754,4.883953029112607,2.1436812467326556,988953.0
SC-500,2013,963.6917453379756,52956.5108533603,7.411879027618097,4.054793301602806,988953.0
SC-500,2014,993.5238168494844,53931.13058510903,5.217639260915332,1.3853034471810086,988953.0
SC-500,2015,1037.34326680121,57158.011542935674,6.127692620377308,1.6684311590136236,988953.0
SC-500,2016,1072.158938223284,59241.789713905695,5.561437196712078,2.659378150427776,988953.0
SC-500,2017,1089.5155613265122,60035.912623678814,4.297474197459334,2.06278761478048,988953.0
SC-500,2018,1215.0202077516649,64259.034329620896,4.560378501303904,1.1527342553185036,988953.0
SC-500,2019,1204.273656164885,70998.23973390838,4.07501670959085,1.2942981112348109,988953.0
SC-500,2021,1308.4608439490446,72158.38975218948,2.7706068943620172,0.8291597275098008,988953.0
SC-500,2022,1446.250468400039,79838.83392735418,3.2761920940631155,1.2336278872706792,988953.0
SC-500,2023,1654.243910697866,84406.52575458128,4.085128413584872,2.1740163587147214,988953.0
SC-500,2024,1755.2557722902077,89851.56159520021,4.813171101154453,2.8818356382962587,988953.0
SC-501,2012,691.2958178844356,41794.18399803759,9.025166171441347,1.2610692913267745,1467009.0
SC-501,2013,694.3635651456203,43723.245699470426,15.732691483147,4.826146260861385,1467009.0
SC-501,2014,714.0615529742443,44188.579185172486,11.151942489787043,2.658470397932119,1467009.0
SC-501,2015,746.5489890887455,46684.63180625352,13.367334488063808,2.767535850154975,1467009.0
SC-501,2016,776.5670299776582,49013.19062198501,12.467544507225245,1.7723135986214127,1467009.0
SC-501,2017,787.7381002101596,51046.85991726908,8.977450036093849,2.624387444112476,1467009.0
SC-501,2018,827.98424901926,54024.986110837315,8.077660055255285,2.2903744966799797,1467009.0
SC-501,2019,852.5650454941289,56845.37816684513,9.550043660263842,3.4491949265478263,1467009.0
SC-501,2021,937.0846624966142,61050.06790626785,5.337390568156024,0.0,1467009.0
SC-501,2022,988.4034750893253,62490.31504033733,8.609354134841709,2.399439948902836,1467009.0
SC-501,2023,1100.8907583256398,67543.18418811228,9.7068252478342,2.56303812723712,1467009.0
SC-501,2024,1183.6705572517274,73034.64773532518,11.376889984996684,4.192203319816034,1467009.0
SC-502,2012,763.7338855490128,47933.70830060183,11.124754536476436,4.7388214105621715,1481381.0
SC-502,2013,792.8415902277901,47796.32851154736,13.54816890455595,6.304927631716621,1481381.0
SC-502,2014,816.1330484644081,49348.22758894301,10.719727065488216,2.8756950440163602,1481381.0
SC-502,2015,838.5881933677763,51366.46490985653,9.909672123511777,2.7136840556210724,1481381.0
SC-502,2016,846.4416768137337,53127.09971013511,9.113118097234945,2.2614033796842268,1481381.0
SC-502,2017,855.5948040181951,55076.311839955306,8.100549419764397,2.0723905598897243,1481381.0
SC-502,2018,914.7451580369627,55537.32288532818,8.134301709013414,1.3500915699607328,1481381.0
SC-502,2019,920.7867479877891,57623.952201612025,8.20180628751145,1.9711336921426696,1481381.0
SC-502,2021,973.598918334159,60627.438058550644,6.331929463115835,1.6403612575022901,1481381.0
SC-502,2022,1089.8512518764874,68005.80964402424,6.6627018977562145,1.5256034740556277,1481381.0
SC-502,2023,1167.3410169293352,70112.04318734298,7.864283395021268,1.4108456906089655,1481381.0
SC-502,2024,1261.058321668955,76027.98767036131,9.605901520270614,2.5584235250755882,1481381.0
SC-503,2012,725.393211876115,39587.45857812563,16.27172442385836,11.590817397816913,897262.0
SC-503,2013,733.8990288626137,40324.024452265934,16.672945026090485,12.14806823425042,897262.0
SC-503,2014,747.5277615305785,40992.33097147028,14.677987031658533,9.528989303012944,897262.0
SC-503,2015,804.9266874970913,43481.48248270417,14.700277065115875,10.286850440562512,897262.0
SC-503,2016,795.1936122218482,44043.62044567211,14.733712115301886,9.272653918253532,897262.0
SC-503,2017,829.9741541862633,44218.68975734814,10.855246293724687,6.742735120845416,897262.0
SC-503,2018,834.647911900186,46914.88711296178,12.17035826770776,7.734641609697056,897262.0
SC-503,2019,908.4902488009097,51606.348040371755,12.850204288156638,8.815708232378057,897262.0
SC-503,2021,945.3760490804016,53233.934284268864,13.507760275148174,9.361814052082892,897262.0
SC-503,2022,1086.7423657575573,57986.532683374106,11.523947297444893,5.951438933109839,897262.0
SC-503,2023,1189.8609967810976,64366.02538362845,11.813717732390316,5.873423816009147,897262.0
SC-503,2024,1299.7296881555028,65061.63455640768,11.423642146886863,6.319224485155953,897262.0
SD-500,2012,732.3972883200183,48789.175357214444,10.093319139236105,0.752005151235286,851058.0
SD-500,2013,692.493050129467,50927.10027645313,12.854588053928168,3.9832772854494056,851058.0
SD-500,2014,728.5137329797612,52229.69584781743,10.398821231925439,0.6462544268428239,851058.0
SD-500,2015,761.1505993555609,54064.72893068707,12.173083385621192,1.5980109463749828,851058.0
SD-500,2016,768.944952644174,56687.793602750346,12.59608628319104,2.1737648902894984,851058.0
SD-500,2017,786.327215763982,58779.954960051145,11.080325900232417,2.00926376345678,851058.0
SD-500,2018,807.1351947604275,58838.83510119663,13.618343285651507,3.3487729390946326,851058.0
SD-500,2019,839.1121374739744,60528.52339618584,11.691330085611085,2.7495188342040144,851058.0
SD-500,2021,921.465253412976,72002.46884102478,9.599815758737948,0.0,851058.0
SD-500,2022,993.5910266319826,74748.61042732892,16.320861797903316,4.01852752691356,851058.0
SD-500,2023,1058.7807968773275,77304.91535356034,15.063603185681822,3.6425249512959166,851058.0
SD-500,2024,1136.0362825174686,81937.45829811285,15.721607693012698,2.667268270787655,851058.0
TN-500,2012,727.3208635283951,45592.60270798493,8.062131374490416,2.5598738305863726,679721.0
TN-500,2013,725.1752992646292,46354.066849270064,8.694743872853715,2.4863142377534313,679721.0
TN-500,2014,768.1984059710037,47060.39763757857,9.224372941250895,2.515738074886608,679721.0
TN-500,2015,759.0487287996874,47294.62021567519,9.356780208350191,2.162652029288487,679721.0
TN-500,2016,784.8463874970794,47209.65561151639,7.75318108459206,1.132817729627303,679721.0
TN-500,2017,810.8564257780308,50749.54041864577,8.47406509435489,3.1924863289496717,679721.0
TN-500,2018,858.5525431357521,55757.31285548382,9.165525266984542,4.310592140010386,679721.0
TN-500,2019,874.3774757624277,56358.46200784175,6.811618296330407,2.6628572605524914,679721.0
TN-500,2021,976.4311752420733,63807.47527733326,21.803063315683932,18.051524081203905,679721.0
TN-500,2022,1131.1192710458317,73356.14674282605,49.902827777867685,46.666205693218245,679721.0
TN-500,2023,1226.4812582537547,70772.04651811095,25.52517871303079,21.58238453718511,679721.0
TN-500,2024,1302.3707078262053,77224.12663437579,14.344120602423642,10.004104625280078,679721.0
TN-501,2012,831.0,44694.0,22.15605289277367,3.479226032294902,936990.0
TN-501,2013,837.0,45226.0,19.38121004493111,1.664905708705536,936990.0
TN-501,2014,860.0,43938.0,17.876391423601106,1.2913691714959603,936990.0
TN-501,2015,862.0,47083.0,16.275520549845783,0.832452854352768,936990.0
TN-501,2016,884.0,47690.0,17.812356588650893,1.2913691714959603,936990.0
TN-501,2017,905.0,49647.0,15.21894577316727,0.8431253268444701,936990.0
TN-501,2018,902.0,47500.0,13.08445127482684,1.0885921941536196,936990.0
TN-501,2019,960.0,52614.0,14.141026051505351,0.6190034045187249,936990.0
TN-501,2021,1043.0,54841.0,7.88695717136789,2.155839443323835,936990.0
TN-501,2022,1141.0,61516.0,11.25945847874577,2.443996200599793,936990.0
TN-501,2023,1226.0,62413.0,13.788834459279181,1.7609579611308552,936990.0
TN-501,2024,1325.0,64995.0,8.367218433494488,1.6862506536889401,936990.0
TN-502,2012,764.0,46196.0,19.0555243169911,2.9676636231379585,448164.0
TN-502,2013,796.0,49165.0,22.157067502075133,3.190796226381414,448164.0
TN-502,2014,790.0,46860.0,19.21171713926152,1.8073740862719896,448164.0
TN-502,2015,805.0,52229.0,17.471282833962565,2.142072991137173,448164.0
TN-502,2016,815.0,52102.0,16.690318722610474,1.8073740862719896,448164.0
TN-502,2017,880.0,55266.0,18.11836738336859,2.989976883462304,448164.0
TN-502,2018,878.0,55632.0,16.578752420988746,4.150266420328273,448164.0
TN-502,2019,924.0,60283.0,17.85060825947644,4.351085763247383,448164.0
TN-502,2021,1023.0,64894.0,17.538222614935606,5.377495738167278,448164.0
TN-502,2022,1132.0,69999.0,26.28502066207906,8.322846100980891,448164.0
TN-502,2023,1301.0,70265.0,20.550512758722252,4.975857052329059,448164.0
TN-502,2024,1380.0,75210.0,20.05962103158665,7.0063637418445035,448164.0
TN-503,2012,871.9203637083112,61657.304116125546,2.179746330908625,0.11566000939515153,1123984.0
TN-503,2013,909.1144253910095,62191.077388301295,2.5178294352944524,0.11566000939515153,1123984.0
TN-503,2014,981.0465843459411,65216.14826878378,2.544520206693334,0.4092584947828439,1123984.0
TN-503,2015,1028.0353222584874,67535.88281102748,2.384375578300047,0.5249185041779955,1123984.0
TN-503,2016,1026.0324567336384,71408.97452556196,2.6334894446896038,0.23132001879030306,1123984.0
TN-503,2017,1094.6511761903037,73853.05879138807,2.5356232828937064,0.222423094990676,1123984.0
TN-503,2018,1113.6784479485686,75314.45937634463,2.384375578300047,0.21352617119104897,1123984.0
TN-503,2019,1161.479924103469,79110.4418097679,3.1762017964668536,0.4181554185824709,1123984.0
TN-503,2021,1269.5956248189561,81903.69678581774,2.597901749491096,0.5338154279776225,1123984.0
TN-503,2022,1447.2645186264224,91657.29944776645,3.4431095104556646,0.8363108371649418,1123984.0
TN-503,2023,1532.8607008630213,95417.75177304965,2.0907770929123544,0.5516092755768766,1123984.0
TN-503,2024,1580.9202733708335,102974.39737165198,2.455550968697063,0.8452077609645688,1123984.0
TN-504,2012,819.0,44567.0,28.957080934592035,5.4350674143003666,667885.0
TN-504,2013,856.0,47150.0,30.978386997761593,3.7431593762399213,667885.0
TN-504,2014,887.0,47993.0,33.44887218607994,3.0993359635266553,667885.0
TN-504,2015,924.0,52026.0,32.25106118568316,7.037139627331053,667885.0
TN-504,2016,982.0,54855.0,35.41028769922966,10.07658504083787,667885.0
TN-504,2017,1081.0,58490.0,34.99105384909079,9.567515365669239,667885.0
TN-504,2018,1121.0,60856.0,34.40712098639736,9.223144703055167,667885.0
TN-504,2019,1192.0,63938.0,29.735658084849938,8.758992940401416,667885.0
TN-504,2021,1316.0,65348.0,16.574709717990373,0.0,667885.0
TN-504,2022,1463.0,72473.0,28.687573459502758,9.492652178144441,667885.0
TN-504,2023,1620.0,80379.0,31.876745248059173,8.833856127926216,667885.0
TN-504,2024,1665.0,80700.0,31.352702935385583,10.855162191095772,667885.0
TN-506,2012,746.0256360892866,46989.12020396483,11.683549810453048,8.860321208839013,563185.0
TN-506,2013,788.8079244896915,46938.32767176549,6.605289558493213,3.9773786588776336,563185.0
TN-506,2014,750.6643997975353,50701.91439353316,6.072604916679244,2.805472446886902,563185.0
TN-506,2015,817.8461349427909,55735.81643435694,6.42772801122189,3.3026447792466067,563185.0
TN-506,2016,851.5740541990878,58886.8648664188,4.421282527055941,1.1008815930822022,563185.0
TN-506,2017,877.6691419604326,58962.8376954548,4.474550991237337,1.4915169970791124,563185.0
