cycle_or_week,period_label,year,geography,geo_type,eviction_risk_share,behind_on_rent_share
cycle04,2024 Cycle 4,2024,Washington DC Metro Area,metro,0.330918,0.119382
cycle05,2024 Cycle 5,2024,AK,state,0.326709,0.123133
cycle05,2024 Cycle 5,2024,AL,state,0.409214,0.096975
cycle05,2024 Cycle 5,2024,AR,state,0.45223,0.15578
cycle05,2024 Cycle 5,2024,AZ,state,0.250141,0.107569
cycle05,2024 Cycle 5,2024,Atlanta Metro Area,metro,0.501572,0.142507
cycle05,2024 Cycle 5,2024,Boston Metro Area,metro,0.184107,0.121423
cycle05,2024 Cycle 5,2024,CA,state,0.337672,0.11504
cycle05,2024 Cycle 5,2024,CO,state,0.688131,0.064464
cycle05,2024 Cycle 5,2024,CT,state,0.280965,0.100547
cycle05,2024 Cycle 5,2024,Chicago Metro Area,metro,0.273006,0.108409
cycle05,2024 Cycle 5,2024,DC,state,0.353953,0.123562
cycle05,2024 Cycle 5,2024,DE,state,0.693168,0.157709
cycle05,2024 Cycle 5,2024,Dallas Metro Area,metro,0.44732,0.068445
cycle05,2024 Cycle 5,2024,Detroit Metro Area,metro,0.257584,0.15857
cycle05,2024 Cycle 5,2024,FL,state,0.492096,0.104745
cycle05,2024 Cycle 5,2024,GA,state,0.609542,0.199549
cycle05,2024 Cycle 5,2024,HI,state,0.465011,0.072702
cycle05,2024 Cycle 5,2024,Houston Metro Area,metro,0.524222,0.099926
cycle05,2024 Cycle 5,2024,IA,state,0.255528,0.115945
cycle05,2024 Cycle 5,2024,ID,state,0.613338,0.109688
cycle05,2024 Cycle 5,2024,IL,state,0.226583,0.123495
cycle05,2024 Cycle 5,2024,IN,state,0.44874,0.083208
cycle05,2024 Cycle 5,2024,KS,state,0.580664,0.071865
cycle05,2024 Cycle 5,2024,KY,state,0.588308,0.085266
cycle05,2024 Cycle 5,2024,LA,state,0.498723,0.121033
cycle05,2024 Cycle 5,2024,Los Angeles Metro Area,metro,0.319738,0.134667
cycle05,2024 Cycle 5,2024,MA,state,0.179699,0.127292
cycle05,2024 Cycle 5,2024,MD,state,0.272964,0.116878
cycle05,2024 Cycle 5,2024,ME,state,0.237211,0.083335
cycle05,2024 Cycle 5,2024,MI,state,0.275687,0.111263
cycle05,2024 Cycle 5,2024,MN,state,0.444061,0.067154
cycle05,2024 Cycle 5,2024,MO,state,0.615468,0.072458
cycle05,2024 Cycle 5,2024,MS,state,0.255598,0.207146
cycle05,2024 Cycle 5,2024,MT,state,0.527988,0.09815
cycle05,2024 Cycle 5,2024,Miami Metro Area,metro,0.257031,0.103586
cycle05,2024 Cycle 5,2024,NC,state,0.559731,0.086599
cycle05,2024 Cycle 5,2024,ND,state,0.399798,0.10473
cycle05,2024 Cycle 5,2024,NE,state,0.232313,0.090367
cycle05,2024 Cycle 5,2024,NH,state,0.382221,0.066272
cycle05,2024 Cycle 5,2024,NJ,state,0.365819,0.152892
cycle05,2024 Cycle 5,2024,NM,state,0.396303,0.135307
cycle05,2024 Cycle 5,2024,NV,state,0.181648,0.140197
cycle05,2024 Cycle 5,2024,NY,state,0.33285,0.154524
cycle05,2024 Cycle 5,2024,New York Metro Area,metro,0.356541,0.177672
cycle05,2024 Cycle 5,2024,OH,state,0.320512,0.111733
cycle05,2024 Cycle 5,2024,OK,state,0.293233,0.088914
cycle05,2024 Cycle 5,2024,OR,state,0.71286,0.083484
cycle05,2024 Cycle 5,2024,PA,state,0.154541,0.093831
cycle05,2024 Cycle 5,2024,Philadelphia Metro Area,metro,0.13924,0.103502
cycle05,2024 Cycle 5,2024,Phoenix Metro Area,metro,0.381217,0.087752
cycle05,2024 Cycle 5,2024,RI,state,0.356774,0.082745
cycle05,2024 Cycle 5,2024,Riverside Metro Area,metro,0.328197,0.10666
cycle05,2024 Cycle 5,2024,SC,state,0.28585,0.093432
cycle05,2024 Cycle 5,2024,SD,state,,0.10428
cycle05,2024 Cycle 5,2024,San Francisco Metro Area,metro,0.62438,0.069514
cycle05,2024 Cycle 5,2024,Seattle Metro Area,metro,0.455835,0.08597
cycle05,2024 Cycle 5,2024,TN,state,0.146503,0.098351
cycle05,2024 Cycle 5,2024,TX,state,0.488946,0.075371
cycle05,2024 Cycle 5,2024,US,US,0.380741,0.108559
cycle05,2024 Cycle 5,2024,UT,state,0.351325,0.065733
cycle05,2024 Cycle 5,2024,VA,state,0.524131,0.085092
cycle05,2024 Cycle 5,2024,VT,state,0.410011,0.105665
cycle05,2024 Cycle 5,2024,WA,state,0.400845,0.080746
cycle05,2024 Cycle 5,2024,WI,state,0.362849,0.060348
cycle05,2024 Cycle 5,2024,WV,state,0.453479,0.182948
cycle05,2024 Cycle 5,2024,WY,state,0.148182,0.073775
cycle05,2024 Cycle 5,2024,Washington DC Metro Area,metro,0.424881,0.116386
cycle06,2024 Cycle 6,2024,AK,state,0.305083,0.151642
cycle06,2024 Cycle 6,2024,AL,state,0.27307,0.149487
cycle06,2024 Cycle 6,2024,AR,state,0.412558,0.148385
cycle06,2024 Cycle 6,2024,AZ,state,0.362186,0.062023
cycle06,2024 Cycle 6,2024,Atlanta Metro Area,metro,0.431097,0.15688
cycle06,2024 Cycle 6,2024,Boston Metro Area,metro,0.403299,0.12114
cycle06,2024 Cycle 6,2024,CA,state,0.442796,0.121967
cycle06,2024 Cycle 6,2024,CO,state,0.37263,0.108738
cycle06,2024 Cycle 6,2024,CT,state,0.288235,0.136275
cycle06,2024 Cycle 6,2024,Chicago Metro Area,metro,0.440644,0.157481
cycle06,2024 Cycle 6,2024,DC,state,0.597282,0.145245
cycle06,2024 Cycle 6,2024,DE,state,0.556759,0.198925
cycle06,2024 Cycle 6,2024,Dallas Metro Area,metro,0.586899,0.149475
cycle06,2024 Cycle 6,2024,Detroit Metro Area,metro,0.448247,0.143089
cycle06,2024 Cycle 6,2024,FL,state,0.51478,0.113332
cycle06,2024 Cycle 6,2024,GA,state,0.326552,0.158042
cycle06,2024 Cycle 6,2024,HI,state,0.637213,0.145644
cycle06,2024 Cycle 6,2024,Houston Metro Area,metro,0.444715,0.13091
cycle06,2024 Cycle 6,2024,IA,state,0.391737,0.089998
cycle06,2024 Cycle 6,2024,ID,state,0.532401,0.066113
cycle06,2024 Cycle 6,2024,IL,state,0.460651,0.123365
cycle06,2024 Cycle 6,2024,IN,state,0.433522,0.108073
cycle06,2024 Cycle 6,2024,KS,state,0.454144,0.113267
cycle06,2024 Cycle 6,2024,KY,state,0.396566,0.068921
cycle06,2024 Cycle 6,2024,LA,state,0.245933,0.119436
cycle06,2024 Cycle 6,2024,Los Angeles Metro Area,metro,0.502574,0.146445
cycle06,2024 Cycle 6,2024,MA,state,0.448313,0.101096
cycle06,2024 Cycle 6,2024,MD,state,0.34839,0.160291
cycle06,2024 Cycle 6,2024,ME,state,,0.222075
cycle06,2024 Cycle 6,2024,MI,state,0.320747,0.107904
cycle06,2024 Cycle 6,2024,MN,state,0.400833,0.095971
cycle06,2024 Cycle 6,2024,MO,state,0.563675,0.084031
cycle06,2024 Cycle 6,2024,MS,state,0.213337,0.235046
cycle06,2024 Cycle 6,2024,MT,state,0.145084,0.076372
cycle06,2024 Cycle 6,2024,Miami Metro Area,metro,0.368683,0.166529
cycle06,2024 Cycle 6,2024,NC,state,0.425994,0.131397
cycle06,2024 Cycle 6,2024,ND,state,0.639703,0.122717
cycle06,2024 Cycle 6,2024,NE,state,0.268742,0.093218
cycle06,2024 Cycle 6,2024,NH,state,0.374497,0.154561
cycle06,2024 Cycle 6,2024,NJ,state,0.294909,0.13659
cycle06,2024 Cycle 6,2024,NM,state,0.25847,0.133516
cycle06,2024 Cycle 6,2024,NV,state,0.356077,0.057793
cycle06,2024 Cycle 6,2024,NY,state,0.200753,0.206097
cycle06,2024 Cycle 6,2024,New York Metro Area,metro,0.207185,0.184767
cycle06,2024 Cycle 6,2024,OH,state,0.33282,0.098956
cycle06,2024 Cycle 6,2024,OK,state,0.581964,0.112715
cycle06,2024 Cycle 6,2024,OR,state,0.346016,0.087687
cycle06,2024 Cycle 6,2024,PA,state,0.231338,0.136074
cycle06,2024 Cycle 6,2024,Philadelphia Metro Area,metro,0.348728,0.138107
cycle06,2024 Cycle 6,2024,Phoenix Metro Area,metro,0.258635,0.062409
cycle06,2024 Cycle 6,2024,RI,state,0.246635,0.122659
cycle06,2024 Cycle 6,2024,Riverside Metro Area,metro,,0.070642
cycle06,2024 Cycle 6,2024,SC,state,0.083966,0.099697
cycle06,2024 Cycle 6,2024,SD,state,0.477703,0.090815
cycle06,2024 Cycle 6,2024,San Francisco Metro Area,metro,0.126859,0.078688
cycle06,2024 Cycle 6,2024,Seattle Metro Area,metro,0.239967,0.122733
cycle06,2024 Cycle 6,2024,TN,state,0.416711,0.114819
cycle06,2024 Cycle 6,2024,TX,state,0.41002,0.122684
cycle06,2024 Cycle 6,2024,US,US,0.365894,0.12399
cycle06,2024 Cycle 6,2024,UT,state,0.47002,0.039049
cycle06,2024 Cycle 6,2024,VA,state,0.360083,0.095576
cycle06,2024 Cycle 6,2024,VT,state,,0.11309
cycle06,2024 Cycle 6,2024,WA,state,0.252649,0.119767
cycle06,2024 Cycle 6,2024,WI,state,0.411565,0.113088
cycle06,2024 Cycle 6,2024,WV,state,0.535813,0.202695
cycle06,2024 Cycle 6,2024,WY,state,0.434852,0.037461
cycle06,2024 Cycle 6,2024,Washington DC Metro Area,metro,0.434352,0.115807
cycle07,2024 Cycle 7,2024,AK,state,0.381206,0.118844
cycle07,2024 Cycle 7,2024,AL,state,0.413415,0.176337
cycle07,2024 Cycle 7,2024,AR,state,,0.057725
cycle07,2024 Cycle 7,2024,AZ,state,0.484107,0.083515
cycle07,2024 Cycle 7,2024,Atlanta Metro Area,metro,0.346371,0.120886
cycle07,2024 Cycle 7,2024,Boston Metro Area,metro,0.102555,0.061788
cycle07,2024 Cycle 7,2024,CA,state,0.282563,0.127351
cycle07,2024 Cycle 7,2024,CO,state,0.291315,0.052994
cycle07,2024 Cycle 7,2024,CT,state,0.64737,0.184091
cycle07,2024 Cycle 7,2024,Chicago Metro Area,metro,0.629606,0.112029
cycle07,2024 Cycle 7,2024,DC,state,0.419822,0.046807
cycle07,2024 Cycle 7,2024,DE,state,0.610817,0.112811
cycle07,2024 Cycle 7,2024,Dallas Metro Area,metro,0.409971,0.190736
cycle07,2024 Cycle 7,2024,Detroit Metro Area,metro,0.396555,0.167954
cycle07,2024 Cycle 7,2024,FL,state,0.524281,0.140571
cycle07,2024 Cycle 7,2024,GA,state,0.386362,0.107656
cycle07,2024 Cycle 7,2024,HI,state,0.41108,0.171571
cycle07,2024 Cycle 7,2024,Houston Metro Area,metro,0.113566,0.176925
cycle07,2024 Cycle 7,2024,IA,state,0.309454,0.083702
cycle07,2024 Cycle 7,2024,ID,state,0.390643,0.136713
cycle07,2024 Cycle 7,2024,IL,state,0.49494,0.117456
cycle07,2024 Cycle 7,2024,IN,state,0.268764,0.119211
cycle07,2024 Cycle 7,2024,KS,state,0.259507,0.065262
cycle07,2024 Cycle 7,2024,KY,state,0.453597,0.119733
cycle07,2024 Cycle 7,2024,LA,state,0.508889,0.156176
cycle07,2024 Cycle 7,2024,Los Angeles Metro Area,metro,0.459666,0.133015
cycle07,2024 Cycle 7,2024,MA,state,0.129102,0.100679
cycle07,2024 Cycle 7,2024,MD,state,0.525823,0.154152
cycle07,2024 Cycle 7,2024,ME,state,0.229823,0.120587
cycle07,2024 Cycle 7,2024,MI,state,0.421151,0.139953
cycle07,2024 Cycle 7,2024,MN,state,0.403676,0.090038
cycle07,2024 Cycle 7,2024,MO,state,0.405967,0.097884
cycle07,2024 Cycle 7,2024,MS,state,0.552222,0.201599
cycle07,2024 Cycle 7,2024,MT,state,,0.040701
cycle07,2024 Cycle 7,2024,Miami Metro Area,metro,0.663222,0.202043
cycle07,2024 Cycle 7,2024,NC,state,0.861008,0.172379
cycle07,2024 Cycle 7,2024,ND,state,0.419765,0.06722
cycle07,2024 Cycle 7,2024,NE,state,0.449039,0.105384
cycle07,2024 Cycle 7,2024,NH,state,0.368128,0.156407
cycle07,2024 Cycle 7,2024,NJ,state,0.14015,0.095445
cycle07,2024 Cycle 7,2024,NM,state,0.463131,0.087194
cycle07,2024 Cycle 7,2024,NV,state,0.714922,0.141571
cycle07,2024 Cycle 7,2024,NY,state,0.287535,0.125807
cycle07,2024 Cycle 7,2024,New York Metro Area,metro,0.233124,0.126083
cycle07,2024 Cycle 7,2024,OH,state,0.204839,0.107541
cycle07,2024 Cycle 7,2024,OK,state,0.275563,0.119527
cycle07,2024 Cycle 7,2024,OR,state,,0.093775
cycle07,2024 Cycle 7,2024,PA,state,0.408097,0.158222
cycle07,2024 Cycle 7,2024,Philadelphia Metro Area,metro,0.580251,0.157108
cycle07,2024 Cycle 7,2024,Phoenix Metro Area,metro,0.38702,0.092084
cycle07,2024 Cycle 7,2024,RI,state,0.186437,0.118281
cycle07,2024 Cycle 7,2024,Riverside Metro Area,metro,0.225614,0.1121
cycle07,2024 Cycle 7,2024,SC,state,0.547766,0.101052
cycle07,2024 Cycle 7,2024,SD,state,0.266209,0.050276
cycle07,2024 Cycle 7,2024,San Francisco Metro Area,metro,0.54293,0.06086
cycle07,2024 Cycle 7,2024,Seattle Metro Area,metro,0.30213,0.116895
cycle07,2024 Cycle 7,2024,TN,state,0.299907,0.126798
cycle07,2024 Cycle 7,2024,TX,state,0.259338,0.166983
cycle07,2024 Cycle 7,2024,US,US,0.378807,0.124764
cycle07,2024 Cycle 7,2024,UT,state,0.221349,0.052943
cycle07,2024 Cycle 7,2024,VA,state,0.377601,0.081544
cycle07,2024 Cycle 7,2024,VT,state,,0.145457
cycle07,2024 Cycle 7,2024,WA,state,0.295899,0.118425
cycle07,2024 Cycle 7,2024,WI,state,0.530524,0.106532
cycle07,2024 Cycle 7,2024,WV,state,,0.080314
cycle07,2024 Cycle 7,2024,WY,state,0.163845,0.10033
cycle07,2024 Cycle 7,2024,Washington DC Metro Area,metro,0.261819,0.054768
cycle08,2024 Cycle 8,2024,AK,state,0.684432,0.07658
cycle08,2024 Cycle 8,2024,AL,state,0.516174,0.168857
cycle08,2024 Cycle 8,2024,AR,state,0.475148,0.138146
cycle08,2024 Cycle 8,2024,AZ,state,0.377454,0.103737
cycle08,2024 Cycle 8,2024,Atlanta Metro Area,metro,0.610109,0.203108
cycle08,2024 Cycle 8,2024,Boston Metro Area,metro,0.463514,0.125152
cycle08,2024 Cycle 8,2024,CA,state,0.324689,0.101376
cycle08,2024 Cycle 8,2024,CO,state,0.197686,0.077157
cycle08,2024 Cycle 8,2024,CT,state,0.386348,0.141216
cycle08,2024 Cycle 8,2024,Chicago Metro Area,metro,0.387862,0.154626
cycle08,2024 Cycle 8,2024,DC,state,0.180288,0.185427
cycle08,2024 Cycle 8,2024,DE,state,,0.126637
cycle08,2024 Cycle 8,2024,Dallas Metro Area,metro,0.618483,0.064308
cycle08,2024 Cycle 8,2024,Detroit Metro Area,metro,0.381729,0.195002
cycle08,2024 Cycle 8,2024,FL,state,0.328643,0.125914
cycle08,2024 Cycle 8,2024,GA,state,0.508658,0.213595
cycle08,2024 Cycle 8,2024,HI,state,0.079851,0.166783
cycle08,2024 Cycle 8,2024,Houston Metro Area,metro,0.683993,0.146154
cycle08,2024 Cycle 8,2024,IA,state,0.565794,0.218992
cycle08,2024 Cycle 8,2024,ID,state,0.636474,0.044547
cycle08,2024 Cycle 8,2024,IL,state,0.327878,0.144823
cycle08,2024 Cycle 8,2024,IN,state,0.50343,0.160828
cycle08,2024 Cycle 8,2024,KS,state,0.440114,0.128549
cycle08,2024 Cycle 8,2024,KY,state,0.43318,0.147186
cycle08,2024 Cycle 8,2024,LA,state,0.176445,0.167497
cycle08,2024 Cycle 8,2024,Los Angeles Metro Area,metro,0.342634,0.090322
cycle08,2024 Cycle 8,2024,MA,state,0.440343,0.123869
cycle08,2024 Cycle 8,2024,MD,state,0.579261,0.1846
cycle08,2024 Cycle 8,2024,ME,state,0.339256,0.195433
cycle08,2024 Cycle 8,2024,MI,state,0.437066,0.131718
cycle08,2024 Cycle 8,2024,MN,state,0.037105,0.093846
cycle08,2024 Cycle 8,2024,MO,state,0.260562,0.091443
cycle08,2024 Cycle 8,2024,MS,state,0.181304,0.229466
cycle08,2024 Cycle 8,2024,MT,state,0.287909,0.186206
cycle08,2024 Cycle 8,2024,Miami Metro Area,metro,0.353682,0.179179
cycle08,2024 Cycle 8,2024,NC,state,0.159893,0.110161
cycle08,2024 Cycle 8,2024,ND,state,,0.036417
cycle08,2024 Cycle 8,2024,NE,state,,0.102597
cycle08,2024 Cycle 8,2024,NH,state,0.508744,0.116519
cycle08,2024 Cycle 8,2024,NJ,state,0.128105,0.152282
cycle08,2024 Cycle 8,2024,NM,state,0.237945,0.080802
cycle08,2024 Cycle 8,2024,NV,state,0.381808,0.11011
cycle08,2024 Cycle 8,2024,NY,state,0.184935,0.167404
cycle08,2024 Cycle 8,2024,New York Metro Area,metro,0.158678,0.188607
cycle08,2024 Cycle 8,2024,OH,state,0.648178,0.065867
cycle08,2024 Cycle 8,2024,OK,state,0.157225,0.100062
cycle08,2024 Cycle 8,2024,OR,state,0.240545,0.098087
cycle08,2024 Cycle 8,2024,PA,state,0.322757,0.112313
cycle08,2024 Cycle 8,2024,Philadelphia Metro Area,metro,0.279691,0.146546
cycle08,2024 Cycle 8,2024,Phoenix Metro Area,metro,0.602745,0.099617
cycle08,2024 Cycle 8,2024,RI,state,0.219314,0.090351
cycle08,2024 Cycle 8,2024,Riverside Metro Area,metro,0.534217,0.197281
cycle08,2024 Cycle 8,2024,SC,state,0.32312,0.1403
cycle08,2024 Cycle 8,2024,SD,state,0.567371,0.090442
cycle08,2024 Cycle 8,2024,San Francisco Metro Area,metro,0.303681,0.098001
cycle08,2024 Cycle 8,2024,Seattle Metro Area,metro,0.371137,0.040038
cycle08,2024 Cycle 8,2024,TN,state,0.409906,0.14037
cycle08,2024 Cycle 8,2024,TX,state,0.443201,0.10771
cycle08,2024 Cycle 8,2024,US,US,0.344822,0.124102
cycle08,2024 Cycle 8,2024,UT,state,0.28592,0.060415
cycle08,2024 Cycle 8,2024,VA,state,0.646729,0.147288
cycle08,2024 Cycle 8,2024,VT,state,0.51667,0.178134
cycle08,2024 Cycle 8,2024,WA,state,0.241362,0.07826
cycle08,2024 Cycle 8,2024,WI,state,0.169612,0.070659
cycle08,2024 Cycle 8,2024,WV,state,0.286557,0.090754
cycle08,2024 Cycle 8,2024,WY,state,0.322104,0.089035
cycle08,2024 Cycle 8,2024,Washington DC Metro Area,metro,0.614733,0.200226
cycle09,2024 Cycle 9,2024,AK,state,0.450953,0.137854
cycle09,2024 Cycle 9,2024,AL,state,0.442376,0.176005
cycle09,2024 Cycle 9,2024,AR,state,0.230946,0.105035
cycle09,2024 Cycle 9,2024,AZ,state,0.067738,0.080034
cycle09,2024 Cycle 9,2024,Atlanta Metro Area,metro,0.476617,0.244362
cycle09,2024 Cycle 9,2024,Boston Metro Area,metro,0.066215,0.109009
cycle09,2024 Cycle 9,2024,CA,state,0.194563,0.136274
cycle09,2024 Cycle 9,2024,CO,state,0.640646,0.14309
cycle09,2024 Cycle 9,2024,CT,state,0.351732,0.127619
cycle09,2024 Cycle 9,2024,Chicago Metro Area,metro,0.465272,0.228499
cycle09,2024 Cycle 9,2024,DC,state,0.412808,0.077719
cycle09,2024 Cycle 9,2024,DE,state,0.483493,0.218711
cycle09,2024 Cycle 9,2024,Dallas Metro Area,metro,0.435299,0.110331
cycle09,2024 Cycle 9,2024,Detroit Metro Area,metro,0.586296,0.12409
cycle09,2024 Cycle 9,2024,FL,state,0.135504,0.15229
cycle09,2024 Cycle 9,2024,GA,state,0.444295,0.170477
cycle09,2024 Cycle 9,2024,HI,state,,0.141237
cycle09,2024 Cycle 9,2024,Houston Metro Area,metro,0.428609,0.19976
cycle09,2024 Cycle 9,2024,IA,state,0.257589,0.101213
cycle09,2024 Cycle 9,2024,ID,state,0.305984,0.047732
cycle09,2024 Cycle 9,2024,IL,state,0.455789,0.2451
cycle09,2024 Cycle 9,2024,IN,state,,0.160974
cycle09,2024 Cycle 9,2024,KS,state,0.259527,0.090495
cycle09,2024 Cycle 9,2024,KY,state,0.296618,0.082713
cycle09,2024 Cycle 9,2024,LA,state,,0.081738
cycle09,2024 Cycle 9,2024,Los Angeles Metro Area,metro,0.258077,0.146319
cycle09,2024 Cycle 9,2024,MA,state,0.113395,0.125513
cycle09,2024 Cycle 9,2024,MD,state,0.324969,0.158679
cycle09,2024 Cycle 9,2024,ME,state,0.836243,0.168097
cycle09,2024 Cycle 9,2024,MI,state,0.473414,0.072972
cycle09,2024 Cycle 9,2024,MN,state,0.204145,0.093236
cycle09,2024 Cycle 9,2024,MO,state,0.342511,0.071009
cycle09,2024 Cycle 9,2024,MS,state,0.225118,0.210839
cycle09,2024 Cycle 9,2024,MT,state,0.399902,0.038005
cycle09,2024 Cycle 9,2024,Miami Metro Area,metro,0.130003,0.185527
cycle09,2024 Cycle 9,2024,NC,state,,0.063881
cycle09,2024 Cycle 9,2024,ND,state,0.397131,0.105943
cycle09,2024 Cycle 9,2024,NE,state,0.068618,0.103911
cycle09,2024 Cycle 9,2024,NH,state,0.256249,0.089924
cycle09,2024 Cycle 9,2024,NJ,state,0.4803,0.176973
cycle09,2024 Cycle 9,2024,NM,state,0.35821,0.097297
cycle09,2024 Cycle 9,2024,NV,state,0.705118,0.138244
cycle09,2024 Cycle 9,2024,NY,state,0.322138,0.155008
cycle09,2024 Cycle 9,2024,New York Metro Area,metro,0.419388,0.159223
cycle09,2024 Cycle 9,2024,OH,state,0.227777,0.09795
cycle09,2024 Cycle 9,2024,OK,state,0.343312,0.113208
cycle09,2024 Cycle 9,2024,OR,state,0.443895,0.112271
cycle09,2024 Cycle 9,2024,PA,state,0.233272,0.094958
cycle09,2024 Cycle 9,2024,Philadelphia Metro Area,metro,0.362586,0.148512
cycle09,2024 Cycle 9,2024,Phoenix Metro Area,metro,0.073855,0.081486
cycle09,2024 Cycle 9,2024,RI,state,0.150225,0.1491
cycle09,2024 Cycle 9,2024,Riverside Metro Area,metro,0.210943,0.213948
cycle09,2024 Cycle 9,2024,SC,state,,0.110577
cycle09,2024 Cycle 9,2024,SD,state,0.345038,0.167699
cycle09,2024 Cycle 9,2024,San Francisco Metro Area,metro,,0.056001
cycle09,2024 Cycle 9,2024,Seattle Metro Area,metro,0.430321,0.104548
cycle09,2024 Cycle 9,2024,TN,state,0.3688,0.185512
cycle09,2024 Cycle 9,2024,TX,state,0.419805,0.185751
cycle09,2024 Cycle 9,2024,US,US,0.31667,0.135106
cycle09,2024 Cycle 9,2024,UT,state,0.231285,0.104894
cycle09,2024 Cycle 9,2024,VA,state,0.281956,0.142425
cycle09,2024 Cycle 9,2024,VT,state,0.516384,0.119262
cycle09,2024 Cycle 9,2024,WA,state,0.369807,0.088948
cycle09,2024 Cycle 9,2024,WI,state,,0.043063
cycle09,2024 Cycle 9,2024,WV,state,0.452037,0.119282
cycle09,2024 Cycle 9,2024,WY,state,0.147548,0.205868
cycle09,2024 Cycle 9,2024,Washington DC Metro Area,metro,0.400407,0.14075
