year,reason_collapsed,reason_specific,move_type,poverty_status,count,source_file
2023,housing,cheaper_housing,all,below_100,486.0,mig_13_2023_1yr.xlsx
2023,housing,foreclosure_eviction,all,below_100,50.0,mig_13_2023_1yr.xlsx
2023,housing,newer_better_larger_home,all,below_100,381.0,mig_13_2023_1yr.xlsx
2023,housing,other_housing_reason,all,below_100,396.0,mig_13_2023_1yr.xlsx
2023,housing,own_home_not_rent,all,below_100,155.0,mig_13_2023_1yr.xlsx
2023,housing,total,all,below_100,1695.0,mig_13_2023_1yr.xlsx
2023,other,relationship_with_unmarried_partner,all,below_100,250.0,mig_13_2023_1yr.xlsx
2023,other,to_attend_or_leave_college,all,below_100,286.0,mig_13_2023_1yr.xlsx
2023,other,total,all,below_100,983.0,mig_13_2023_1yr.xlsx
2023,employment,new_job_or_job_transfer,all,below_150,703.0,mig_13_2023_1yr.xlsx
2023,employment,other_job_related_reason,all,below_150,33.0,mig_13_2023_1yr.xlsx
2023,employment,retired,all,below_150,82.0,mig_13_2023_1yr.xlsx
2023,employment,to_be_closer_to_work_easier_commute,all,below_150,212.0,mig_13_2023_1yr.xlsx
2023,employment,to_look_for_work_or_lost_job,all,below_150,171.0,mig_13_2023_1yr.xlsx
2023,employment,total,all,below_150,1201.0,mig_13_2023_1yr.xlsx
2023,family,change_in_marital_status,all,below_150,262.0,mig_13_2023_1yr.xlsx
2023,family,other_family_reason,all,below_150,668.0,mig_13_2023_1yr.xlsx
2023,family,to_establish_own_household,all,below_150,771.0,mig_13_2023_1yr.xlsx
2023,family,total,all,below_150,1701.0,mig_13_2023_1yr.xlsx
2023,housing,better_neighborhood,all,below_150,290.0,mig_13_2023_1yr.xlsx
2023,housing,cheaper_housing,all,below_150,754.0,mig_13_2023_1yr.xlsx
2023,housing,foreclosure_eviction,all,below_150,69.0,mig_13_2023_1yr.xlsx
2023,housing,newer_better_larger_home,all,below_150,797.0,mig_13_2023_1yr.xlsx
2023,housing,other_housing_reason,all,below_150,522.0,mig_13_2023_1yr.xlsx
2023,housing,own_home_not_rent,all,below_150,251.0,mig_13_2023_1yr.xlsx
2023,housing,total,all,below_150,2684.0,mig_13_2023_1yr.xlsx
2023,other,change_of_climate,all,below_150,29.0,mig_13_2023_1yr.xlsx
2023,other,health_reasons,all,below_150,119.0,mig_13_2023_1yr.xlsx
2023,other,natural_disaster,all,below_150,14.0,mig_13_2023_1yr.xlsx
2023,other,other_reasons,all,below_150,469.0,mig_13_2023_1yr.xlsx
2023,other,relationship_with_unmarried_partner,all,below_150,305.0,mig_13_2023_1yr.xlsx
2023,other,to_attend_or_leave_college,all,below_150,337.0,mig_13_2023_1yr.xlsx
2023,other,total,all,below_150,1274.0,mig_13_2023_1yr.xlsx
2023,employment,new_job_or_job_transfer,different_county,all,2411.0,mig_13_2023_1yr.xlsx
2023,employment,other_job_related_reason,different_county,all,118.0,mig_13_2023_1yr.xlsx
2023,employment,retired,different_county,all,236.0,mig_13_2023_1yr.xlsx
2023,employment,to_be_closer_to_work_easier_commute,different_county,all,558.0,mig_13_2023_1yr.xlsx
2023,employment,to_look_for_work_or_lost_job,different_county,all,222.0,mig_13_2023_1yr.xlsx
2023,employment,total,different_county,all,3544.0,mig_13_2023_1yr.xlsx
2023,family,change_in_marital_status,different_county,all,509.0,mig_13_2023_1yr.xlsx
2023,family,other_family_reason,different_county,all,1005.0,mig_13_2023_1yr.xlsx
2023,family,to_establish_own_household,different_county,all,764.0,mig_13_2023_1yr.xlsx
2023,family,total,different_county,all,2277.0,mig_13_2023_1yr.xlsx
2023,housing,better_neighborhood,different_county,all,314.0,mig_13_2023_1yr.xlsx
2023,housing,cheaper_housing,different_county,all,760.0,mig_13_2023_1yr.xlsx
2023,housing,foreclosure_eviction,different_county,all,11.0,mig_13_2023_1yr.xlsx
2023,housing,newer_better_larger_home,different_county,all,899.0,mig_13_2023_1yr.xlsx
2023,housing,other_housing_reason,different_county,all,334.0,mig_13_2023_1yr.xlsx
2023,housing,own_home_not_rent,different_county,all,593.0,mig_13_2023_1yr.xlsx
2023,housing,total,different_county,all,2911.0,mig_13_2023_1yr.xlsx
2023,other,change_of_climate,different_county,all,104.0,mig_13_2023_1yr.xlsx
2023,other,health_reasons,different_county,all,236.0,mig_13_2023_1yr.xlsx
2023,other,other_reasons,different_county,all,562.0,mig_13_2023_1yr.xlsx
2023,other,relationship_with_unmarried_partner,different_county,all,455.0,mig_13_2023_1yr.xlsx
2023,other,to_attend_or_leave_college,different_county,all,390.0,mig_13_2023_1yr.xlsx
2023,other,total,different_county,all,1747.0,mig_13_2023_1yr.xlsx
2023,employment,new_job_or_job_transfer,from_abroad,all,285.0,mig_13_2023_1yr.xlsx
2023,employment,other_job_related_reason,from_abroad,all,9.0,mig_13_2023_1yr.xlsx
2023,employment,to_be_closer_to_work_easier_commute,from_abroad,all,53.0,mig_13_2023_1yr.xlsx
2023,employment,to_look_for_work_or_lost_job,from_abroad,all,62.0,mig_13_2023_1yr.xlsx
2023,employment,total,from_abroad,all,413.0,mig_13_2023_1yr.xlsx
2023,family,change_in_marital_status,from_abroad,all,57.0,mig_13_2023_1yr.xlsx
2023,family,other_family_reason,from_abroad,all,161.0,mig_13_2023_1yr.xlsx
2023,family,to_establish_own_household,from_abroad,all,86.0,mig_13_2023_1yr.xlsx
2023,family,total,from_abroad,all,305.0,mig_13_2023_1yr.xlsx
2023,housing,better_neighborhood,from_abroad,all,10.0,mig_13_2023_1yr.xlsx
2023,housing,cheaper_housing,from_abroad,all,37.0,mig_13_2023_1yr.xlsx
2023,housing,newer_better_larger_home,from_abroad,all,18.0,mig_13_2023_1yr.xlsx
2023,housing,other_housing_reason,from_abroad,all,38.0,mig_13_2023_1yr.xlsx
2023,housing,own_home_not_rent,from_abroad,all,12.0,mig_13_2023_1yr.xlsx
2023,housing,total,from_abroad,all,115.0,mig_13_2023_1yr.xlsx
2023,other,health_reasons,from_abroad,all,2.0,mig_13_2023_1yr.xlsx
2023,other,other_reasons,from_abroad,all,320.0,mig_13_2023_1yr.xlsx
2023,other,relationship_with_unmarried_partner,from_abroad,all,32.0,mig_13_2023_1yr.xlsx
2023,other,to_attend_or_leave_college,from_abroad,all,107.0,mig_13_2023_1yr.xlsx
2023,other,total,from_abroad,all,460.0,mig_13_2023_1yr.xlsx
2023,employment,new_job_or_job_transfer,within_county,all,499.0,mig_13_2023_1yr.xlsx
2023,employment,other_job_related_reason,within_county,all,26.0,mig_13_2023_1yr.xlsx
2023,employment,retired,within_county,all,99.0,mig_13_2023_1yr.xlsx
2023,employment,to_be_closer_to_work_easier_commute,within_county,all,697.0,mig_13_2023_1yr.xlsx
2023,employment,to_look_for_work_or_lost_job,within_county,all,94.0,mig_13_2023_1yr.xlsx
2023,employment,total,within_county,all,1415.0,mig_13_2023_1yr.xlsx
2023,family,change_in_marital_status,within_county,all,731.0,mig_13_2023_1yr.xlsx
2023,family,other_family_reason,within_county,all,868.0,mig_13_2023_1yr.xlsx
2023,family,to_establish_own_household,within_county,all,1640.0,mig_13_2023_1yr.xlsx
2023,family,total,within_county,all,3239.0,mig_13_2023_1yr.xlsx
2023,housing,better_neighborhood,within_county,all,1044.0,mig_13_2023_1yr.xlsx
2023,housing,cheaper_housing,within_county,all,1600.0,mig_13_2023_1yr.xlsx
2023,housing,foreclosure_eviction,within_county,all,174.0,mig_13_2023_1yr.xlsx
2023,housing,newer_better_larger_home,within_county,all,2620.0,mig_13_2023_1yr.xlsx
2023,housing,other_housing_reason,within_county,all,987.0,mig_13_2023_1yr.xlsx
2023,housing,own_home_not_rent,within_county,all,1137.0,mig_13_2023_1yr.xlsx
2023,housing,total,within_county,all,7563.0,mig_13_2023_1yr.xlsx
2023,other,change_of_climate,within_county,all,7.0,mig_13_2023_1yr.xlsx
2023,other,health_reasons,within_county,all,198.0,mig_13_2023_1yr.xlsx
2023,other,natural_disaster,within_county,all,43.0,mig_13_2023_1yr.xlsx
2023,other,other_reasons,within_county,all,488.0,mig_13_2023_1yr.xlsx
2023,other,relationship_with_unmarried_partner,within_county,all,669.0,mig_13_2023_1yr.xlsx
2023,other,to_attend_or_leave_college,within_county,all,229.0,mig_13_2023_1yr.xlsx
2023,other,total,within_county,all,1634.0,mig_13_2023_1yr.xlsx
