# contract_version=1.1 mode=production target_season=2025-26 train_seasons=2019-20-2020-21-2021-22-2022-23-2023-24-2024-25 source=v6.1_LOCKED_forward_rookie_aware note=as_if_25-26_unplayed
source,player_name,team,position,nba_api_id,games_proj,minutes_proj,PTS_proj,PTS_stddev_per_game,REB_proj,REB_stddev_per_game,AST_proj,AST_stddev_per_game,STL_proj,STL_stddev_per_game,BLK_proj,BLK_stddev_per_game,TOV_proj,TOV_stddev_per_game,FGM_proj,FGM_stddev_per_game,FGA_proj,FGA_stddev_per_game,FG_pct_proj,FTM_proj,FTM_stddev_per_game,FTA_proj,FTA_stddev_per_game,FT_pct_proj,3PM_proj,3PM_stddev_per_game,3PA_proj,3PA_stddev_per_game,3P_pct_proj,projection_method,years_in_league,draft_year,draft_pick,draft_round,pre_nba_league,pre_nba_team,cohort_size_n,auction_value_seed,resolve_value
nba_projections,Julian Champagnie,SAS,Forward,1630577,82.0,23.5732,9.8453,1.9814,3.8913,0.6579,1.6637,0.4972,0.9023,0.1916,0.4230,0.1588,0.9023,0.3125,3.3234,0.7378,7.9144,1.3658,0.4199,1.0844,0.5320,1.2867,0.6814,0.8428,2.1139,0.3562,5.7131,0.8069,0.3700,cohort_regression,3,,,,G_LEAGUE,AUS,,10.27,10.27
nba_projections,Alperen Sengun,HOU,Center,1630578,76.0,31.5658,18.3341,2.6863,10.2241,0.8809,4.7572,0.8129,0.9462,0.2566,0.7096,0.2126,2.4969,0.4185,7.4247,1.1120,14.6835,2.1154,0.5057,3.7557,0.6869,5.3339,0.9124,0.7041,0.3159,0.6459,1.0729,1.5157,0.2944,cohort_regression,4,,,,,,,8.39,8.39
nba_projections,Jericho Sims,NYK,Center,1630579,51.0,12.3725,1.4614,1.0425,3.9330,0.3453,0.6965,0.3186,0.1229,0.1006,0.4097,0.0833,0.7374,0.1640,0.9316,0.3789,1.5955,0.7166,0.5839,0.1853,0.3366,0.2499,0.3576,0.7414,0.0000,0.0190,0.0000,0.4230,,cohort_regression,4,2021,58,2,NCAA_D1,Texas,,1.00,1.00
nba_projections,Josh Giddey,CHI,Guard,1630581,70.0,30.2286,15.4034,2.4705,8.2609,0.6099,7.0507,0.7784,1.2365,0.2457,0.7629,0.1348,2.8150,0.4008,5.8417,0.9886,12.4687,1.7374,0.4685,2.2731,0.5281,2.9122,0.8738,0.7805,1.4469,0.4108,3.9680,1.0108,0.3647,cohort_regression,4,2021,6,1,OTHER_INTL,Adelaide 36ers,,19.39,19.39
nba_projections,Santi Aldama,MEM,Forward,1630583,65.0,25.5077,11.9444,2.1505,5.5788,0.7118,2.9444,0.5380,0.7129,0.2074,0.3719,0.1718,0.9608,0.3382,4.5582,0.8072,9.6588,1.4217,0.4719,1.0456,0.6902,1.4504,0.7373,0.7209,1.7825,0.3684,4.9154,0.7742,0.3626,cohort_regression,4,2021,30,1,NCAA_D1,Loyola (MD),,3.52,3.52
nba_projections,Scotty Pippen Jr.,MEM,Guard,1630590,79.0,21.2785,9.6642,1.7783,3.2963,0.4293,4.2879,0.5480,1.4740,0.1730,0.3752,0.0949,1.5543,0.2821,3.5388,0.6680,7.3920,1.2617,0.4787,1.5082,0.4574,2.0502,0.6151,0.7356,1.0783,0.3199,2.7705,0.7762,0.3892,cohort_regression,3,,,,G_LEAGUE,MHU,,11.57,11.57
nba_projections,Jalen Suggs,ORL,Guard,1630591,35.0,28.6857,18.3469,2.4324,3.7364,0.5788,3.8569,0.7387,1.5669,0.2332,0.7232,0.1279,3.2543,0.3803,6.4312,0.8970,14.9708,1.5974,0.4296,2.8908,0.6622,3.5346,0.8292,0.8179,2.5936,0.4977,7.5865,0.8681,0.3419,cohort_regression,4,2021,5,1,NCAA_D1,Gonzaga,,1.00,1.00
nba_projections,Jalen Wilson,BKN,Forward,1630592,79.0,25.7215,10.0531,2.1470,3.7129,0.7178,2.0717,0.5425,0.5112,0.2091,0.0807,0.1733,0.9417,0.3410,3.3253,0.8790,8.1943,1.4092,0.4058,1.8096,0.5702,2.2433,0.7435,0.8067,1.5929,0.3482,4.6791,0.7348,0.3404,cohort_regression,2,2023,51,2,NCAA_D1,Kansas,,1.00,1.00
nba_projections,Cade Cunningham,DET,Guard,1630595,70.0,35.0286,28.6208,2.9623,5.5476,0.7068,8.8588,0.9020,1.1037,0.2848,0.6971,0.1562,4.5020,0.4644,10.7003,1.0969,23.0464,2.0594,0.4643,4.8769,0.7568,5.8091,1.0125,0.8395,2.3434,0.6765,6.5911,1.2488,0.3555,cohort_regression,4,2021,1,1,NCAA_D1,Oklahoma St.,,26.06,26.06
nba_projections,Evan Mobley,CLE,Center,1630596,71.0,30.5634,17.4496,2.5587,9.6846,0.8529,3.3611,0.7870,0.7406,0.2485,1.7660,0.2059,2.0224,0.4052,7.0342,0.9467,12.6996,1.6113,0.5539,2.9867,0.7344,4.0999,0.8835,0.7285,0.9815,0.3752,2.7236,0.7449,0.3604,cohort_regression,4,2021,3,1,NCAA_D1,USC,,27.43,27.43
nba_projections,Aaron Wiggins,OKC,Guard,1630598,76.0,22.9868,13.0557,1.9491,3.9657,0.4638,1.8997,0.5919,0.6887,0.1869,0.1662,0.1025,0.9024,0.3048,5.0760,0.7366,10.2405,1.2430,0.4957,1.1349,0.5746,1.4069,0.6645,0.8066,1.7688,0.3498,4.5486,0.6247,0.3889,cohort_regression,4,2021,55,2,NCAA_D1,Maryland,,12.43,12.43
nba_projections,E.J. Liddell,CHI,Forward,1630604,12.0,4.4167,1.7788,0.3764,0.7500,0.1233,0.2500,0.0931,0.0833,0.0359,0.0833,0.0298,0.1667,0.0586,0.6777,0.1384,1.4209,0.2558,0.4769,0.1694,0.1080,0.2149,0.1277,0.7885,0.2541,0.0688,0.7261,0.1510,0.3500,cohort_regression,3,2022,41,2,NCAA_D1,Ohio St.,,1.00,1.00
nba_projections,Gui Santos,GSW,Forward,1630611,56.0,13.6429,4.0361,1.2181,3.1735,0.3807,1.6358,0.2877,0.5235,0.1109,0.2290,0.0919,0.8179,0.1809,1.4580,0.4251,3.1785,0.8136,0.4587,0.5156,0.3449,0.6882,0.3944,0.7492,0.6045,0.2971,1.7607,0.5052,0.3433,cohort_regression,2,2022,55,2,G_LEAGUE,SCW,,1.00,1.00
nba_projections,Dalano Banton,POR,Forward,1630625,67.0,16.7313,7.4501,1.4256,1.8590,0.4669,2.3819,0.3529,0.4648,0.1360,0.4938,0.1127,1.1909,0.2218,2.6681,0.5309,6.6379,0.9837,0.4020,1.2052,0.3796,1.5962,0.4836,0.7550,0.9087,0.2587,2.7937,0.5966,0.3253,cohort_regression,4,2021,46,2,NCAA_D1,Nebraska,,1.00,1.00
nba_projections,Jose Alvarado,NOP,Guard,1630631,56.0,24.3929,10.6174,2.0846,2.6442,0.4922,4.5943,0.6282,1.2229,0.1983,0.1983,0.1088,1.7518,0.3234,3.7641,0.7413,9.3392,1.4142,0.4030,1.0916,0.5874,1.3888,0.7051,0.7860,1.9976,0.4428,5.5515,0.8365,0.3598,cohort_regression,4,,,,,,,1.00,1.00
nba_projections,A.J. Lawson,TOR,Guard,1630639,26.0,18.6538,8.7623,1.6129,3.2739,0.3764,1.2943,0.4804,0.7614,0.1516,0.3046,0.0832,0.6091,0.2473,3.0499,0.6023,7.0224,1.1390,0.4343,1.4979,0.3679,2.0430,0.5392,0.7332,1.1645,0.3642,3.4744,0.7327,0.3352,cohort_regression,3,,,,G_LEAGUE,RAP,,1.00,1.00
nba_projections,Jay Huff,MEM,Center,1630643,64.0,11.7188,6.0023,0.9962,1.9746,0.3270,0.6010,0.3018,0.3434,0.0953,0.8585,0.0789,0.5580,0.1554,2.3566,0.3558,4.6852,0.6722,0.5030,0.6604,0.3944,0.8442,0.3387,0.7823,1.2158,0.1816,3.1031,0.3896,0.3918,cohort_regression,4,,,,G_LEAGUE,MHU,,1.00,1.00
nba_projections,Stanley Umude,MIL,Guard,1630649,22.0,3.9545,1.1324,0.5165,0.5158,0.0798,0.1719,0.1018,0.0860,0.0321,0.4298,0.0176,0.1719,0.0524,0.3442,0.1610,0.8032,0.2138,0.4285,0.2263,0.1252,0.2879,0.1143,0.7860,0.2177,0.1534,0.6006,0.1073,0.3625,cohort_regression,3,,,,G_LEAGUE,WIS,,1.00,1.00
nba_projections,Colin Castleton,TOR,Center,1630658,25.0,17.2000,5.0882,1.5597,4.9418,0.4800,1.1552,0.4429,0.3209,0.1398,0.2567,0.1159,1.0910,0.2280,2.1707,0.5322,4.6071,0.9390,0.4712,1.2274,0.4656,1.5934,0.4972,0.7703,0.1063,0.2183,0.3358,0.4849,0.3167,cohort_regression,2,,,,G_LEAGUE,OSC,,1.00,1.00
nba_projections,Jordan Goodwin,LAL,Guard,1630692,29.0,18.6897,4.5411,1.5653,4.3326,0.3771,1.8690,0.4813,0.8495,0.1519,0.3398,0.0833,1.2743,0.2478,1.7602,0.5698,4.2241,1.0961,0.4167,0.4100,0.7235,0.5289,0.5402,0.7753,0.6106,0.2287,1.7617,0.6619,0.3466,cohort_regression,4,,,,G_LEAGUE,SBL,,1.00,1.00
nba_projections,Micah Potter,UTA,Center,1630695,38.0,18.5263,4.2267,1.6306,4.5807,0.5170,0.8143,0.4771,0.4581,0.1506,0.2545,0.1248,0.9670,0.2456,1.6937,0.5979,3.8799,1.0937,0.4365,0.5051,0.3160,0.6361,0.5355,0.7942,0.9211,0.3951,2.7399,0.6679,0.3362,cohort_regression,4,,,,G_LEAGUE,SLC,,1.00,1.00
nba_projections,Dru Smith,MIA,Guard,1630696,14.0,19.1429,5.7143,1.5466,2.5714,0.3862,1.6429,0.4930,1.5000,0.1556,0.4286,0.0854,1.2143,0.2538,2.0361,0.5700,4.2355,1.1087,0.4807,0.5911,0.4235,0.7618,0.5533,0.7760,1.0509,0.2697,2.5789,0.6544,0.4075,cohort_regression,3,,,,G_LEAGUE,LIN,,1.00,1.00
nba_projections,MarJon Beauchamp,MIL,Forward,1630699,35.0,4.5714,2.4868,0.3755,1.4652,0.1276,0.5275,0.0964,0.1172,0.0372,0.0000,0.0308,0.1758,0.0606,0.9078,0.1633,2.0273,0.2547,0.4478,0.3061,0.0575,0.3992,0.1321,0.7667,0.3652,0.0727,1.0137,0.1386,0.3602,cohort_regression,4,2022,24,1,G_LEAGUE,WIS,,1.00,1.00
nba_projections,Dyson Daniels,ATL,Guard,1630700,76.0,33.8553,14.7750,2.7990,6.8128,0.6831,5.1683,0.8718,2.9496,0.2752,0.6265,0.1510,2.2187,0.4489,6.2029,1.0497,12.8082,2.1499,0.4843,1.1858,0.6982,1.7974,0.9786,0.6597,1.1833,0.6531,3.4753,1.4551,0.3405,cohort_regression,4,2022,8,1,G_LEAGUE,BHM,,25.63,25.63
nba_projections,Jaden Hardy,DAL,Guard,1630702,57.0,15.8947,9.4583,1.3335,1.4890,0.3207,1.4890,0.4093,0.3809,0.1292,0.0000,0.0709,1.4198,0.2107,3.4303,0.4975,7.9330,0.8943,0.4324,1.1517,0.3975,1.5437,0.4595,0.7461,1.4459,0.2364,3.8346,0.4976,0.3771,cohort_regression,4,2022,37,2,OTHER_INTL,CB Ourense,,1.00,1.00
nba_projections,Scoot Henderson,POR,Guard,1630703,66.0,26.6667,13.0676,2.2262,3.0792,0.5381,5.0523,0.6867,0.9268,0.2168,0.1495,0.1189,2.5710,0.3535,4.5145,0.8562,10.8972,1.4678,0.4143,2.4781,0.6819,3.1810,0.7708,0.7790,1.5605,0.3385,4.4643,0.7749,0.3496,cohort_regression,4,2023,3,1,G_LEAGUE,GLI,,1.00,1.00
nba_projections,Keaton Wallace,ATL,Guard,1630811,31.0,16.1935,6.0813,1.3842,1.7922,0.3267,3.2643,0.4170,0.9601,0.1316,0.1920,0.0722,1.0241,0.2147,2.3529,0.5151,5.5876,0.9123,0.4211,0.3982,0.3463,0.4933,0.4681,0.8072,0.9774,0.2706,2.8364,0.5091,0.3446,cohort_regression,1,,,,G_LEAGUE,CPS,,1.00,1.00
nba_projections,Jaden Ivey,DET,Guard,1631093,30.0,29.9667,17.2797,2.4430,4.0535,0.6046,3.9811,0.7717,1.1581,0.2436,0.2171,0.1336,3.1849,0.3973,6.1264,0.9099,13.7560,1.6674,0.4454,3.0895,0.8793,4.1190,0.8662,0.7501,1.9375,0.3413,5.1901,0.9044,0.3733,cohort_regression,3,2022,5,1,NCAA_D1,Purdue,,1.00,1.00
nba_projections,Paolo Banchero,ORL,Forward,1631094,46.0,34.3696,27.7423,2.8790,7.5249,0.9592,4.3966,0.7249,0.9300,0.2794,0.4227,0.2315,2.7479,0.4557,9.6241,1.0745,21.3492,1.9318,0.4508,6.5576,0.7918,8.9378,0.9935,0.7337,1.9364,0.5131,5.8977,1.0726,0.3283,cohort_regression,3,2022,1,1,NCAA_D1,Duke,,1.00,1.00
nba_projections,Jabari Smith Jr.,HOU,Forward,1631095,57.0,30.0877,12.6072,2.5324,7.4204,0.8397,1.0337,0.6346,0.5538,0.2446,0.4430,0.2027,1.4029,0.3989,4.5082,0.9170,10.2517,1.7149,0.4398,1.8790,0.8188,2.3296,0.8697,0.8066,1.7117,0.4547,4.8658,0.9811,0.3518,cohort_regression,3,2022,3,1,NCAA_D1,Auburn,,1.00,1.00
nba_projections,Chet Holmgren,OKC,Center,1631096,32.0,27.4375,13.3965,2.3263,7.2881,0.7657,2.0823,0.7066,0.4900,0.2231,1.5311,0.1848,1.5311,0.3638,5.0101,0.8687,10.0016,1.6035,0.5009,2.6604,0.6234,3.4509,0.7931,0.7709,1.3029,0.4258,3.5111,0.9623,0.3711,cohort_regression,3,2022,2,1,NCAA_D1,Gonzaga,,1.00,1.00
nba_projections,Bennedict Mathurin,IND,Guard,1631097,72.0,29.8611,17.5625,2.5501,4.9406,0.6025,2.1130,0.7690,0.7458,0.2428,0.3418,0.1332,1.8644,0.3959,5.9170,0.9478,13.0322,1.6669,0.4540,4.2324,0.6941,5.1471,0.8632,0.8223,1.4961,0.4788,4.3205,0.9110,0.3463,cohort_regression,3,2022,6,1,NCAA_D1,Arizona,,4.63,4.63
nba_projections,Johnny Davis,WAS,Guard,1631098,34.0,7.0588,2.0928,0.6613,0.9364,0.1424,0.4322,0.1818,0.4322,0.0574,0.2161,0.0315,0.2161,0.0936,0.8431,0.2582,1.9886,0.3660,0.4240,0.2158,0.1696,0.2949,0.2040,0.7318,0.1908,0.0955,0.5908,0.1583,0.3230,cohort_regression,3,2022,10,1,G_LEAGUE,WES,,1.00,1.00
nba_projections,Keegan Murray,SAC,Forward,1631099,76.0,34.2895,13.2948,2.9015,6.2568,0.9569,1.5300,0.7232,0.9290,0.2788,1.0382,0.2310,0.7377,0.4546,5.0809,1.0505,11.3450,1.9774,0.4479,0.9210,1.1588,1.1401,0.9912,0.8078,2.2118,0.5124,6.2460,1.1578,0.3541,cohort_regression,3,2022,4,1,NCAA_D1,Iowa,,17.29,17.29
nba_projections,Shaedon Sharpe,POR,Guard,1631101,72.0,31.2222,19.6598,2.6560,5.1202,0.6300,2.8384,0.8040,0.9183,0.2538,0.1948,0.1392,2.1705,0.4139,7.3135,0.9797,16.2724,1.7374,0.4494,2.8241,0.7701,3.5988,0.9025,0.7847,2.2087,0.4867,6.8451,0.9424,0.3227,cohort_regression,3,2022,7,1,NCAA_D1,Kentucky,,1.00,1.00
nba_projections,TyTy Washington Jr.,PHX,Guard,1631102,16.0,7.4375,2.3517,0.6704,0.8125,0.1501,1.0000,0.1915,0.1875,0.0605,0.0000,0.0332,0.1875,0.0986,0.9407,0.2466,2.2432,0.4357,0.4193,0.1740,0.1661,0.2277,0.2150,0.7642,0.2963,0.1351,0.8962,0.2626,0.3307,cohort_regression,3,2022,29,1,G_LEAGUE,VAL,,1.00,1.00
nba_projections,Malaki Branham,SAS,Forward,1631103,46.0,9.3261,5.8432,0.7612,1.1373,0.2603,0.6824,0.1967,0.2275,0.0758,0.0000,0.0628,0.4549,0.1236,2.2329,0.2904,4.9833,0.5102,0.4481,0.5786,0.2283,0.7197,0.2696,0.8039,0.7989,0.1254,2.1867,0.2650,0.3653,cohort_regression,3,2022,20,1,NCAA_D1,Ohio St.,,1.00,1.00
nba_projections,Blake Wesley,SAS,Guard,1631104,57.0,11.9649,3.6256,0.9881,1.1171,0.2414,1.7639,0.3081,0.7937,0.0973,0.0882,0.0534,0.8231,0.1586,1.3601,0.3851,3.1027,0.6690,0.4384,0.6412,0.2730,0.9149,0.3459,0.7008,0.2642,0.1267,0.8159,0.3671,0.3238,cohort_regression,3,2022,25,1,NCAA_D1,Notre Dame,,1.00,1.00
nba_projections,Jalen Duren,DET,Center,1631105,78.0,26.1154,12.5692,2.2004,10.6679,0.7288,2.9565,0.6725,0.8130,0.2123,1.0840,0.1759,1.6261,0.3462,5.4349,0.8105,8.3163,1.5125,0.6535,2.2865,0.6204,3.2463,0.7549,0.7043,0.0000,0.0400,0.0000,0.8928,,cohort_regression,3,2022,13,1,NCAA_D1,Memphis,,25.21,25.21
nba_projections,Tari Eason,HOU,Forward,1631106,57.0,24.8947,11.7233,2.0913,6.1087,0.6947,1.6750,0.5250,1.2480,0.2024,0.8211,0.1677,1.3465,0.3301,4.6487,0.7428,9.7333,1.4068,0.4776,1.3792,0.8674,1.8127,0.7196,0.7608,1.0468,0.3473,3.0086,0.7904,0.3480,cohort_regression,3,2022,17,1,NCAA_D1,LSU,,1.94,1.94
nba_projections,Nikola Jović,MIA,Forward,1631107,46.0,25.2174,11.0568,2.1259,3.5706,0.7037,3.1615,0.5318,0.7067,0.2050,0.4091,0.1699,1.5249,0.3343,3.8731,0.7710,8.5093,1.4112,0.4552,1.5259,0.8030,1.9094,0.7289,0.7992,1.7847,0.3708,4.8174,0.7758,0.3705,cohort_regression,3,,,,G_LEAGUE,SXF,,1.00,1.00
nba_projections,Max Christie,LAL,Guard,1631108,78.0,27.2436,9.6812,2.2948,3.7870,0.5497,2.1575,0.7016,0.6885,0.2215,0.3443,0.1215,1.3312,0.3612,3.2733,0.8414,7.6235,1.5337,0.4294,1.6450,0.7702,1.9704,0.7875,0.8349,1.4896,0.3926,4.0741,0.8545,0.3656,cohort_regression,3,2022,35,2,NCAA_D1,Michigan St.,,2.00,2.00
nba_projections,Mark Williams,CHA,Center,1631109,44.0,26.5682,13.1470,2.2385,9.8988,0.7414,2.3140,0.6842,0.7285,0.2160,1.1570,0.1790,2.0569,0.3522,5.5413,0.7268,9.3828,1.3207,0.5906,2.6514,0.7192,3.3782,0.7680,0.7849,0.0000,0.0201,0.0000,0.4492,,cohort_regression,3,2022,15,1,NCAA_D1,Temple,,2.72,2.72
nba_projections,Jeremy Sochan,SAS,Forward,1631110,54.0,25.2593,11.8382,2.1056,6.0141,0.7049,2.3655,0.5327,0.8019,0.2053,0.4410,0.1702,1.4835,0.3349,4.7808,0.7529,9.6218,1.4453,0.4969,1.6237,0.7032,2.2153,0.7301,0.7329,0.6528,0.3938,2.0400,0.8334,0.3200,cohort_regression,3,2022,9,1,NCAA_D1,Baylor,,1.00,1.00
nba_projections,Wendell Moore Jr.,DET,Guard,1631111,36.0,13.9444,4.1365,1.1471,2.4953,0.2814,0.9786,0.3591,0.4893,0.1134,0.0979,0.0622,0.8807,0.1849,1.6270,0.4040,3.4921,0.7691,0.4659,0.4964,0.6808,0.6270,0.4031,0.7917,0.3861,0.1686,1.0979,0.4081,0.3516,cohort_regression,3,2022,26,1,G_LEAGUE,IWA,,1.00,1.00
nba_projections,Jalen Williams,OKC,Guard,1631114,69.0,32.4348,22.7627,2.7353,4.9036,0.6544,5.1399,0.8352,1.4475,0.2637,0.6499,0.1446,2.0973,0.4300,8.7264,1.0551,17.6226,1.8260,0.4952,3.4719,0.6282,4.3806,0.9376,0.7926,1.8380,0.4987,4.9391,1.0175,0.3721,cohort_regression,3,2022,12,1,NCAA_D1,Cleveland St.,,26.70,26.70
nba_projections,Orlando Robinson,TOR,Center,1631115,44.0,17.5227,6.7710,1.4509,5.1756,0.4890,1.7252,0.4512,0.3383,0.1424,0.4059,0.1180,1.1163,0.2323,2.8167,0.5197,6.2386,0.9752,0.4515,1.3144,0.4818,1.6916,0.5065,0.7770,0.4102,0.2325,1.1767,0.5291,0.3486,cohort_regression,3,,,,G_LEAGUE,STO,,1.00,1.00
nba_projections,Patrick Baldwin Jr.,WAS,Forward,1631116,24.0,4.4583,2.0884,0.3540,1.1828,0.1244,0.1820,0.0940,0.0910,0.0362,0.0000,0.0300,0.2730,0.0591,0.7385,0.1291,1.6666,0.2575,0.4431,0.1577,0.1073,0.2064,0.1289,0.7641,0.4537,0.0426,1.2160,0.1511,0.3731,cohort_regression,3,2022,28,1,G_LEAGUE,SDC,,1.00,1.00
nba_projections,Walker Kessler,UTA,Center,1631117,58.0,30.0517,10.8859,3.0244,12.9815,0.8387,1.6695,0.7739,0.7155,0.2443,2.1806,0.2024,1.4992,0.3984,4.9987,0.8929,7.7762,1.4843,0.6428,1.3814,0.8143,2.3003,0.8687,0.6005,0.0942,0.3181,0.3134,0.4791,0.3004,cohort_regression,3,2022,22,1,NCAA_D1,Auburn,,15.76,15.76
nba_projections,Jaylin Williams,OKC,Forward,1631119,47.0,16.6809,5.5595,1.3556,5.4865,0.4655,2.6990,0.3518,0.4867,0.1356,0.5752,0.1124,0.7522,0.2212,1.9376,0.5085,4.4115,0.9890,0.4392,0.5287,0.3689,0.6826,0.4822,0.7746,1.1555,0.2022,3.0069,0.6083,0.3843,cohort_regression,3,2022,34,2,NCAA_D1,Arkansas,,1.00,1.00
nba_projections,JD Davison,BOS,Guard,1631120,15.0,6.2667,2.3927,0.5688,0.8667,0.1264,0.8667,0.1614,0.3333,0.0509,0.0667,0.0279,0.8667,0.0831,0.8701,0.2080,2.0882,0.3629,0.4167,0.3625,0.1640,0.4696,0.1811,0.7719,0.2900,0.1044,0.8964,0.2142,0.3235,cohort_regression,3,2022,53,2,NCAA_D1,Alabama,,1.00,1.00
nba_projections,Bryce McGowens,POR,Guard,1631121,13.0,2.3846,1.1525,0.2009,0.2308,0.0481,0.1538,0.0614,0.0769,0.0194,0.0000,0.0106,0.3077,0.0316,0.3740,0.0764,0.8624,0.1335,0.4337,0.3152,0.0470,0.4049,0.0689,0.7785,0.0892,0.0641,0.2597,0.0735,0.3436,cohort_regression,3,2022,40,2,NCAA_D1,Nebraska,,1.00,1.00
nba_projections,Julian Strawther,DEN,Guard,1631124,65.0,21.3077,8.7810,1.7947,2.1736,0.4299,1.2246,0.5487,0.4592,0.1732,0.1225,0.0950,0.9184,0.2825,3.1402,0.6622,7.3250,1.2220,0.4287,1.0763,0.5814,1.3498,0.6159,0.7974,1.4244,0.3038,4.1185,0.7079,0.3459,cohort_regression,2,2023,29,1,NCAA_D1,Gonzaga,,1.00,1.00
nba_projections,Christian Braun,DEN,Guard,1631128,79.0,33.8734,16.6143,2.8168,5.6290,0.6835,3.1881,0.8723,1.0461,0.2754,0.3238,0.1511,0.9963,0.4491,6.4520,1.0340,11.7097,1.9276,0.5510,2.4131,0.8058,3.0365,0.9791,0.7947,1.2972,0.5198,3.3628,1.0992,0.3858,cohort_regression,3,2022,21,1,NCAA_D1,Kansas,,29.17,29.17
nba_projections,Oscar Tshiebwe,UTA,Forward,1631131,14.0,18.1429,7.6429,1.5286,8.7143,0.5063,0.6429,0.3826,0.9286,0.1475,0.0714,0.1222,0.7143,0.2405,3.0000,0.5621,5.7159,1.0507,0.5249,1.6429,0.4365,2.1355,0.5244,0.7693,0.0000,0.2779,0.0000,0.6203,,cohort_regression,2,,,,G_LEAGUE,SLC,,1.00,1.00
nba_projections,Christian Koloko,LAL,Center,1631132,36.0,9.5278,2.6722,0.8028,2.9400,0.2659,0.6533,0.2454,0.1633,0.0775,0.4900,0.0642,0.3811,0.1263,1.4111,0.2954,2.7102,0.5641,0.5207,0.4328,0.2603,0.5706,0.2754,0.7584,0.0042,0.0392,0.0125,0.3461,0.3371,cohort_regression,3,2022,33,2,NCAA_D1,Arizona,,1.00,1.00
nba_projections,Jabari Walker,POR,Forward,1631133,60.0,12.5000,5.5920,0.9981,3.5103,0.3488,0.6564,0.2636,0.5993,0.1016,0.0856,0.0842,0.5137,0.1657,2.0918,0.3875,4.3103,0.7048,0.4853,0.9588,0.2807,1.2938,0.3613,0.7411,0.4496,0.1312,1.2645,0.3941,0.3556,cohort_regression,3,2022,57,2,NCAA_D1,Colorado,,1.00,1.00
nba_projections,Ryan Rollins,MIL,Guard,1631157,55.0,14.8545,6.5528,1.2398,1.9216,0.2997,2.1962,0.3825,0.6405,0.1208,0.2135,0.0662,0.8846,0.1969,2.4784,0.4692,5.1558,0.8423,0.4807,0.6759,0.3444,0.8587,0.4294,0.7872,0.9200,0.2080,2.3670,0.4767,0.3887,cohort_regression,3,2022,44,2,NCAA_D1,Toledo,,1.00,1.00
nba_projections,Leonard Miller,MIN,Forward,1631159,13.0,2.4615,1.7308,0.2074,0.8462,0.0687,0.0000,0.0519,0.1538,0.0200,0.0769,0.0166,0.1538,0.0326,0.5192,0.0753,1.1638,0.1426,0.4462,0.6923,0.0666,0.8543,0.0712,0.8103,0.0000,0.0038,0.0000,0.0842,,cohort_regression,3,2023,33,2,G_LEAGUE,IWA,,1.00,1.00
nba_projections,Keon Ellis,SAC,Guard,1631165,80.0,24.3500,8.0548,2.0523,2.5714,0.4913,1.6546,0.6270,1.4981,0.1980,0.7602,0.1086,0.8720,0.3228,2.7500,0.7139,5.7052,1.4338,0.4820,0.8555,0.7231,1.0546,0.7039,0.8112,1.6993,0.3884,4.0649,0.8718,0.4180,cohort_regression,3,,,,G_LEAGUE,STO,,24.40,24.40
nba_projections,Josh Minott,MIN,Forward,1631169,45.0,6.1778,2.8203,0.5076,1.0590,0.1724,0.2942,0.1303,0.2942,0.0502,0.2353,0.0416,0.2353,0.0819,1.0428,0.2261,2.1947,0.3411,0.4752,0.4029,0.1018,0.5022,0.1786,0.8023,0.3318,0.0667,0.9535,0.1815,0.3480,cohort_regression,3,2022,45,2,NCAA_D1,Memphis,,1.00,1.00
nba_projections,Jaime Jaquez Jr.,MIA,Guard,1631170,66.0,20.8030,8.7395,1.7313,4.4775,0.4197,2.6865,0.5357,0.6544,0.1691,0.3100,0.0928,1.5843,0.2758,3.2923,0.6290,7.0276,1.2274,0.4685,1.5655,0.5417,2.0280,0.6013,0.7720,0.5893,0.3029,1.7943,0.7488,0.3284,cohort_regression,2,2023,18,1,NCAA_D1,UCLA,,1.00,1.00
nba_projections,Ousmane Dieng,OKC,Forward,1631172,37.0,10.9730,4.2652,0.8877,1.8111,0.3062,0.9055,0.2314,0.2663,0.0892,0.1598,0.0739,0.6925,0.1455,1.6204,0.3066,3.6994,0.6612,0.4380,0.3520,0.4362,0.4599,0.3172,0.7654,0.6724,0.1516,2.0225,0.4172,0.3325,cohort_regression,3,2022,11,1,G_LEAGUE,OKL,,1.00,1.00
nba_projections,Jared Rhoden,TOR,Guard,1631197,14.0,16.2857,8.5202,1.3869,3.0000,0.3286,1.1429,0.4194,0.7143,0.1324,0.1429,0.0726,0.6429,0.2159,3.0577,0.5143,6.3619,0.9327,0.4806,1.4906,0.3717,1.8404,0.4708,0.8099,0.9141,0.2661,2.6700,0.5388,0.3424,cohort_regression,3,,,,G_LEAGUE,RAP,,1.00,1.00
nba_projections,Kris Murray,POR,Forward,1631200,69.0,15.0870,3.8504,1.3736,2.8466,0.4210,0.9678,0.3182,0.6263,0.1226,0.2847,0.1016,0.5978,0.2000,1.5462,0.5049,3.6728,0.8820,0.4210,0.3572,0.3253,0.5531,0.4361,0.6458,0.4009,0.2959,1.4523,0.5296,0.2760,cohort_regression,2,2023,23,1,NCAA_D1,Iowa,,1.00,1.00
