,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"mu_player_zone[193,6]",-2.39575,0.00505358,0.225468,0.218098,-2.76021,-2.39987,-2.03599,2082.16,1188.86,1.00253
"mu_player_zone[194,1]",-2.07819,0.00376469,0.170765,0.16528,-2.35144,-2.07961,-1.78955,2102.05,1164.36,1.00148
"mu_player_zone[194,2]",-3.15195,0.00451678,0.211662,0.202938,-3.48732,-3.15884,-2.79508,2280.99,1087.5,1.00113
"mu_player_zone[194,3]",-3.88033,0.00781543,0.331491,0.321064,-4.40024,-3.89312,-3.31917,2034.92,1116.72,1.00111
"mu_player_zone[194,4]",-5.94432,0.0107252,0.399204,0.394149,-6.62239,-5.94511,-5.30072,1516.59,906.324,1.00599
"mu_player_zone[194,5]",-6.12715,0.00932353,0.452825,0.447352,-6.88758,-6.12922,-5.38499,2433.78,1236.82,1.00325
"mu_player_zone[194,6]",-5.56045,0.00760411,0.389228,0.381814,-6.19327,-5.55613,-4.93667,2658.73,1025.57,1.00344
"mu_player_zone[195,1]",-1.89417,0.00297423,0.142853,0.13978,-2.12427,-1.8981,-1.66371,2331.92,1064.17,1.00135
"mu_player_zone[195,2]",-2.56194,0.00388968,0.206313,0.204643,-2.89951,-2.56561,-2.21075,2898.94,1097.65,1.00722
"mu_player_zone[195,3]",-3.31207,0.00505826,0.280192,0.276156,-3.74632,-3.32444,-2.83253,3269.16,1296.03,1.00636
"mu_player_zone[195,4]",-4.50689,0.00527721,0.255813,0.262754,-4.91309,-4.50167,-4.09042,2588.65,1185.33,1.00429
"mu_player_zone[195,5]",-4.1281,0.00497785,0.266994,0.259166,-4.56646,-4.14029,-3.6818,2965.73,1106.18,1.0091
"mu_player_zone[195,6]",-2.07635,0.00565822,0.237414,0.243628,-2.45269,-2.0841,-1.66244,1833.14,1087.7,1.00213
"mu_player_zone[196,1]",-1.99709,0.00611231,0.285984,0.281427,-2.46693,-2.00134,-1.51075,2240.11,1214.59,1.00381
"mu_player_zone[196,2]",-3.08214,0.00980666,0.471122,0.454995,-3.847,-3.08813,-2.30815,2387.77,1182.59,1.00663
"mu_player_zone[196,3]",-3.6666,0.0132842,0.641975,0.669001,-4.7038,-3.66568,-2.59011,2360.75,1398.89,0.999539
"mu_player_zone[196,4]",-4.42387,0.0119817,0.562029,0.534989,-5.34487,-4.44586,-3.49739,2269.04,1282.71,1.00221
