row,player_idx,log_mpg_actual,log_mpg_fitted,mpg_fitted,p_bench,p_rotation,p_star,mpg_actual
130,47,3.286160571673797,3.22756835,25.246945687500002,0.20393566290624998,0.2832450581486875,0.512819251875,26.739999999999995
131,47,3.164067588373206,3.0870090437499997,21.945302312499997,0.40458608600000007,0.32585475451275003,0.269559163625,23.66666666666667
132,47,2.705748704113931,3.05748871875,21.3096743125,0.4428642251875,0.3410237770695,0.21611199825,14.965517241379313
133,48,3.349904087274605,2.8448325249999997,17.20774275,0.9505588981249999,0.0489350493906875,0.00050605922448125,28.5
134,48,3.2497001830685757,3.0629339187499998,21.418475812500002,0.48482205562499997,0.25263351183187505,0.2625444128125,25.782608695652172
135,48,2.8585578896509674,3.1709178437500003,23.8554800625,0.3007873665625,0.272206968783625,0.427005660625,17.436363636363637
136,48,2.6303083674220233,2.959341,19.3045225625,0.6518816729375001,0.2491586973728125,0.0989596255625,13.878048780487807
137,49,3.595699357012981,2.84910425625,17.2826609375,0.93632024375,0.06291075030474999,0.0007690087555562501,36.44117647058824
138,49,3.5985568158206505,3.17585168125,23.9782873125,0.3066083196875,0.24942040334499999,0.443971288125,36.54545454545455
139,49,3.61672224071439,3.3000105375,27.130214437499998,0.13137994613749998,0.20711705799731248,0.6615029849999999,37.21538461538461
140,49,3.6053104213152793,3.1818817812500004,24.125454062499998,0.28437367575,0.27096452640387503,0.444661804375,36.793103448275865
141,50,3.4359703484172,2.847387975,17.2522361875,0.942789344375,0.056469686776062504,0.0007409790652375,31.061538461538454
142,50,3.259227120391768,3.12501568125,22.78730375,0.38887912531249996,0.24847202765124998,0.3626488293125,26.029411764705884
143,50,3.3519659436751637,3.0733133249999995,21.637407624999994,0.461870444875,0.26556792825,0.2725616203125,28.558823529411768
144,50,2.8385466900315786,3.23645018125,25.463619374999997,0.2087178703125,0.250611209463875,0.5406709406250001,17.09090909090909
145,51,3.5310181948901422,2.8536056125,17.3635855,0.9189684687499999,0.0802013416793125,0.0008301907135625001,34.15873015873016
146,51,3.5423170974977745,3.28004663125,26.5993785625,0.14661533465625,0.236331416105375,0.61705327,34.546875
147,51,3.545606892433861,3.2798362875000002,26.597304437499997,0.14135775920000002,0.24588820510412496,0.612754045,34.66071428571428
